# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T05:33:49.902Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.7 -
#   tauY (Yield Stress (τy)): 20 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 100 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,54441.572,181040.672,0.00,0.00,1.8423,0.0000,1012.2239,3.6376e-5
0.0220,2.0000e-3,2857.409,9502.063,1.35,8.71,1.7208,0.8433,1340.0965,7.0227e-6
0.0420,2.0000e-3,2670.711,8881.215,1.34,8.47,1.7207,0.8413,1354.0898,5.5351e-6
0.0620,2.0000e-3,2626.696,8734.848,1.35,8.26,1.7548,0.8487,1363.4887,5.5688e-6
0.0820,2.0000e-3,2632.203,8753.161,1.35,8.06,1.7507,0.8531,1371.3692,5.3149e-6
0.1020,2.0000e-3,2614.290,8693.591,1.34,7.88,1.7678,0.8528,1378.1286,4.7982e-6
0.1220,2.0000e-3,2566.424,8534.417,1.35,7.71,1.7304,0.8506,1384.2196,4.8945e-6
0.1420,2.0000e-3,2524.065,8393.556,1.34,7.56,1.7186,0.8485,1390.0968,4.9819e-6
0.1620,2.0000e-3,2500.732,8315.966,1.34,7.39,1.7193,0.8421,1395.7730,5.4106e-6
0.1820,2.0000e-3,2491.196,8284.255,1.33,7.21,1.7200,0.8376,1401.1134,5.7012e-6
0.2020,2.0000e-3,2482.568,8255.564,1.33,7.02,1.7206,0.8374,1406.1651,5.6677e-6
0.2220,2.0000e-3,2475.579,8232.320,1.33,6.84,1.7206,0.8360,1410.8949,5.6015e-6
0.2420,2.0000e-3,2468.657,8209.301,1.33,6.67,1.7197,0.8351,1415.3491,5.5127e-6
0.2620,2.0000e-3,2465.510,8198.837,1.33,6.50,1.7202,0.8326,1419.5772,5.7807e-6
0.2820,2.0000e-3,2464.067,8194.038,1.33,6.35,1.7197,0.8331,1423.5294,5.7302e-6
0.3020,2.0000e-3,2496.073,8300.473,1.35,6.20,1.7195,0.8383,1427.4486,5.3454e-6
0.3220,2.0000e-3,2535.769,8432.477,1.34,6.07,1.7189,0.8469,1431.4273,5.1080e-6
0.3420,2.0000e-3,2529.726,8412.381,1.34,5.97,1.7180,0.8516,1435.2207,4.9584e-6
0.3620,2.0000e-3,2497.542,8305.356,1.34,5.88,1.7181,0.8484,1439.0020,4.6811e-6
0.3820,2.0000e-3,2470.514,8215.479,1.34,5.82,1.7186,0.8424,1443.1081,5.2544e-6
0.4020,2.0000e-3,2457.259,8171.400,1.33,5.74,1.7192,0.8338,1447.3641,5.4046e-6
0.4220,2.0000e-3,2452.198,8154.568,1.33,5.63,1.7199,0.8270,1451.5964,5.4607e-6
0.4420,2.0000e-3,2448.837,8143.393,1.33,5.52,1.7205,0.8229,1455.7430,5.7830e-6
0.4620,2.0000e-3,2444.310,8128.337,1.33,5.39,1.7203,0.8230,1459.7280,5.7244e-6
0.4820,2.0000e-3,2440.029,8114.101,1.33,5.27,1.7197,0.8201,1463.5114,5.7581e-6
