# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T05:02:02.202Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 23.287255192220194 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.7 -
#   tauY (Yield Stress (τy)): 5 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 55.00 %Nc
#   Angular Velocity omega: 2.4386 rad/s
#   Tip Speed: 1.219 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 6640.9 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,40591.007,98986.678,0.00,0.00,1.3489,0.0000,541.3637,2.6539e-5
0.0220,2.0000e-3,2078.038,5067.577,0.98,6.46,1.2624,0.9998,720.3304,4.2738e-6
0.0420,2.0000e-3,1943.776,4740.162,0.97,6.35,1.2627,0.9998,727.2908,4.2911e-6
0.0620,2.0000e-3,1893.963,4618.685,0.97,6.26,1.2736,0.9997,731.7374,4.2364e-6
0.0820,2.0000e-3,1886.855,4601.351,0.98,6.16,1.3000,0.9997,735.3169,4.1129e-6
0.1020,2.0000e-3,1892.733,4615.685,0.99,6.06,1.3054,0.9997,738.5078,3.9871e-6
0.1220,2.0000e-3,1899.395,4631.933,0.98,5.98,1.3302,0.9995,741.3221,3.8121e-6
0.1420,2.0000e-3,1886.964,4601.617,0.98,5.89,1.3240,0.9995,743.8692,3.6170e-6
0.1620,2.0000e-3,1863.192,4543.646,0.98,5.82,1.3106,0.9998,746.2304,3.4030e-6
0.1820,2.0000e-3,1839.295,4485.370,0.98,5.76,1.2990,0.9996,748.5468,3.5293e-6
0.2020,2.0000e-3,1821.819,4442.752,0.97,5.69,1.2770,0.9997,750.8368,3.7508e-6
0.2220,2.0000e-3,1813.740,4423.052,0.97,5.61,1.2614,0.9994,753.0393,3.9337e-6
0.2420,2.0000e-3,1808.302,4409.791,0.97,5.52,1.2619,0.9998,755.1300,4.0519e-6
0.2620,2.0000e-3,1804.885,4401.456,0.97,5.43,1.2622,0.9998,757.1154,4.1571e-6
0.2820,2.0000e-3,1803.747,4398.681,0.97,5.35,1.2625,0.9993,759.0066,4.2145e-6
0.3020,2.0000e-3,1801.253,4392.599,0.97,5.26,1.2626,0.9989,760.8063,4.1726e-6
0.3220,2.0000e-3,1798.637,4386.219,0.97,5.18,1.2619,0.9988,762.5284,4.0547e-6
0.3420,2.0000e-3,1796.848,4381.858,0.97,5.10,1.2620,0.9988,764.1786,4.1727e-6
0.3620,2.0000e-3,1795.898,4379.541,0.97,5.02,1.2621,0.9993,765.7515,4.2032e-6
0.3820,2.0000e-3,1794.707,4376.636,0.97,4.95,1.2709,0.9989,767.2425,4.1326e-6
0.4020,2.0000e-3,1810.948,4416.243,0.98,4.88,1.2659,0.9996,768.7199,4.0188e-6
0.4220,2.0000e-3,1831.746,4466.962,0.98,4.81,1.2745,0.9994,770.2605,3.8911e-6
0.4420,2.0000e-3,1850.385,4512.416,0.98,4.75,1.2856,0.9998,771.7519,3.7060e-6
0.4620,2.0000e-3,1847.769,4506.036,0.98,4.70,1.2890,0.9998,773.1950,3.4796e-6
0.4820,2.0000e-3,1830.547,4464.037,0.98,4.67,1.2880,0.9998,774.6100,3.4045e-6
0.5020,2.0000e-3,1814.671,4425.322,0.98,4.64,1.2866,0.9998,776.1048,3.6582e-6
0.5220,2.0000e-3,1800.006,4389.560,0.97,4.62,1.2781,0.9998,777.7197,3.8417e-6
0.5420,2.0000e-3,1793.118,4372.761,0.97,4.59,1.2707,0.9993,779.3750,4.0087e-6
0.5620,2.0000e-3,1790.499,4366.374,0.97,4.55,1.2718,0.9996,781.0380,4.1218e-6
0.5820,2.0000e-3,1786.960,4357.745,0.97,4.50,1.2676,0.9993,782.6874,4.2317e-6
0.6020,2.0000e-3,1787.405,4358.831,0.97,4.44,1.2624,0.9988,784.3053,4.2740e-6
0.6220,2.0000e-3,1786.527,4356.689,0.97,4.38,1.2624,0.9974,785.8631,4.2503e-6
0.6420,2.0000e-3,1783.508,4349.326,0.97,4.32,1.2619,0.9988,787.3536,4.1431e-6
0.6620,2.0000e-3,1782.168,4346.058,0.97,4.26,1.2619,0.9990,788.7714,4.0619e-6
0.6820,2.0000e-3,1782.185,4346.101,0.97,4.19,1.2619,0.9993,790.1133,4.0971e-6
0.7020,2.0000e-3,1781.034,4343.293,0.97,4.14,1.2618,0.9992,791.3768,3.9961e-6
0.7220,2.0000e-3,1797.015,4382.265,0.97,4.07,1.2617,0.9993,792.5973,3.8957e-6
0.7420,2.0000e-3,1816.645,4430.136,0.98,4.01,1.2616,0.9992,793.8667,3.7895e-6
0.7620,2.0000e-3,1837.199,4480.258,0.98,3.96,1.2613,0.9993,795.0976,3.6941e-6
0.7820,2.0000e-3,1836.608,4478.818,0.97,3.91,1.2608,0.9993,796.2671,3.6128e-6
0.8020,2.0000e-3,1819.907,4438.089,0.98,3.86,1.2603,0.9993,797.3904,3.5091e-6
0.8220,2.0000e-3,1804.433,4400.354,0.97,3.82,1.2605,0.9993,798.5692,3.6970e-6
0.8420,2.0000e-3,1790.153,4365.532,0.97,3.80,1.2609,0.9993,799.8703,3.8518e-6
0.8620,2.0000e-3,1781.094,4343.440,0.97,3.76,1.2613,0.9992,801.2273,3.9951e-6
0.8820,2.0000e-3,1778.798,4337.841,0.97,3.72,1.2617,0.9989,802.5971,4.1039e-6
0.9020,2.0000e-3,1779.196,4338.810,0.97,3.67,1.2621,0.9989,803.9579,4.2157e-6
0.9220,2.0000e-3,1777.459,4334.574,0.96,3.62,1.2624,0.9988,805.3019,4.2672e-6
0.9420,2.0000e-3,1776.522,4332.289,0.96,3.56,1.2624,0.9978,806.6063,4.2632e-6
0.9620,2.0000e-3,1775.138,4328.916,0.96,3.51,1.2620,0.9980,807.8703,4.1796e-6
0.9820,2.0000e-3,1775.076,4328.763,0.96,3.47,1.2619,0.9984,809.0854,4.1913e-6
1.0020,2.0000e-3,1776.735,4332.809,0.96,3.42,1.2620,0.9989,810.2544,4.2260e-6
1.0220,2.0000e-3,1777.964,4335.806,0.97,3.37,1.2618,0.9991,811.3765,4.1476e-6
1.0420,2.0000e-3,1790.553,4366.506,0.97,3.32,1.2617,0.9993,812.4797,4.0793e-6
1.0620,2.0000e-3,1808.507,4410.289,0.98,3.26,1.2617,0.9989,813.6518,3.9432e-6
1.0820,2.0000e-3,1831.301,4465.877,0.97,3.22,1.2614,0.9989,814.8109,3.8480e-6
1.1020,2.0000e-3,1833.469,4471.163,0.97,3.17,1.2608,0.9992,815.9037,3.7298e-6
1.1220,2.0000e-3,1817.159,4431.389,0.98,3.13,1.2604,0.9988,816.9738,3.5711e-6
1.1420,2.0000e-3,1801.495,4393.189,0.97,3.10,1.2605,0.9991,818.0831,3.6646e-6
1.1620,2.0000e-3,1786.667,4357.029,0.97,3.08,1.2609,0.9992,819.3158,3.7893e-6
1.1820,2.0000e-3,1778.911,4338.117,0.97,3.05,1.2613,0.9991,820.6014,3.9028e-6
1.2020,2.0000e-3,1776.631,4332.556,0.96,3.01,1.2617,0.9992,821.8873,4.0093e-6
1.2220,2.0000e-3,1776.266,4331.665,0.96,2.96,1.2621,0.9986,823.1614,4.1124e-6
1.2420,2.0000e-3,1775.201,4329.068,0.96,2.91,1.2624,0.9988,824.4120,4.1897e-6
1.2620,2.0000e-3,1776.244,4331.613,0.96,2.87,1.2626,0.9972,825.6205,4.2224e-6
1.2820,2.0000e-3,1775.717,4330.328,0.96,2.82,1.2622,0.9976,826.7905,4.1471e-6
1.3020,2.0000e-3,1775.930,4330.847,0.96,2.78,1.2620,0.9984,827.9123,4.2161e-6
1.3220,2.0000e-3,1776.340,4331.845,0.96,2.73,1.2622,0.9984,828.9909,4.2771e-6
1.3420,2.0000e-3,1777.335,4334.274,0.96,2.69,1.2620,0.9988,830.0309,4.2282e-6
1.3620,2.0000e-3,1788.982,4362.676,0.97,2.65,1.2619,0.9988,831.0342,4.1749e-6
1.3820,2.0000e-3,1809.427,4412.532,0.98,2.59,1.2618,0.9983,832.1019,4.0161e-6
1.4020,2.0000e-3,1831.239,4465.726,0.97,2.55,1.2615,0.9988,833.1574,3.9224e-6
1.4220,2.0000e-3,1833.988,4472.429,0.97,2.51,1.2610,0.9989,834.1392,3.7708e-6
1.4420,2.0000e-3,1819.181,4436.321,0.97,2.47,1.2606,0.9989,835.0751,3.5575e-6
1.4620,2.0000e-3,1803.843,4398.916,0.97,2.44,1.2607,0.9991,836.0333,3.5496e-6
1.4820,2.0000e-3,1788.501,4361.503,0.97,2.42,1.2611,0.9986,837.0895,3.6492e-6
1.5020,2.0000e-3,1779.283,4339.024,0.96,2.39,1.2615,0.9981,838.1917,3.7359e-6
1.5220,2.0000e-3,1776.486,4332.202,0.96,2.35,1.2619,0.9989,839.2749,3.8583e-6
1.5420,2.0000e-3,1776.055,4331.151,0.96,2.31,1.2623,0.9987,840.3263,3.9900e-6
