# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-15T16:36:30.971Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   speedFraction (Speed Fraction): 75 %Nc
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Consistency Index (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.7 -
#   tauY (Yield Stress (τy)): 20 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 8 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,54520.791,181304.108,0.00,0.00,1.8423,0.0000,1012.2309,3.6376e-5
0.0220,2.0000e-3,2845.028,9460.891,1.35,8.72,1.7209,0.9982,1340.1520,7.0201e-6
0.0420,2.0000e-3,2660.343,8846.737,1.34,8.49,1.7207,0.9979,1354.1395,5.5325e-6
0.0620,2.0000e-3,2614.011,8692.666,1.35,8.29,1.7563,0.9983,1363.5428,5.5656e-6
0.0820,2.0000e-3,2616.521,8701.011,1.35,8.09,1.7537,0.9980,1371.4124,5.3153e-6
0.1020,2.0000e-3,2602.537,8654.509,1.34,7.91,1.7693,0.9982,1378.1458,4.7967e-6
0.1220,2.0000e-3,2554.452,8494.604,1.35,7.75,1.7322,0.9980,1384.2084,4.8948e-6
0.1420,2.0000e-3,2510.957,8349.968,1.34,7.60,1.7186,0.9976,1390.0717,4.9805e-6
0.1620,2.0000e-3,2485.323,8264.724,1.34,7.44,1.7193,0.9975,1395.7266,5.4081e-6
0.1820,2.0000e-3,2474.507,8228.757,1.33,7.27,1.7200,0.9972,1401.0480,5.6998e-6
0.2020,2.0000e-3,2466.847,8203.283,1.33,7.09,1.7206,0.9942,1406.0768,5.6729e-6
0.2220,2.0000e-3,2465.273,8198.049,1.33,6.92,1.7206,0.9948,1410.7833,5.6008e-6
0.2420,2.0000e-3,2461.015,8183.890,1.33,6.76,1.7197,0.9950,1415.2343,5.5142e-6
0.2620,2.0000e-3,2454.054,8160.743,1.33,6.60,1.7201,0.9957,1419.4506,5.7894e-6
0.2820,2.0000e-3,2446.875,8136.869,1.33,6.46,1.7197,0.9963,1423.3892,5.7308e-6
0.3020,2.0000e-3,2481.258,8251.205,1.35,6.32,1.7195,0.9967,1427.2991,5.3432e-6
0.3220,2.0000e-3,2521.030,8383.464,1.34,6.21,1.7189,0.9965,1431.2465,5.1034e-6
0.3420,2.0000e-3,2519.905,8379.724,1.34,6.12,1.7180,0.9971,1435.0375,4.9580e-6
0.3620,2.0000e-3,2483.667,8259.218,1.34,6.04,1.7181,0.9971,1438.8055,4.6773e-6
0.3820,2.0000e-3,2457.712,8172.907,1.34,5.99,1.7186,0.9979,1442.8782,5.2508e-6
0.4020,2.0000e-3,2441.427,8118.753,1.33,5.92,1.7192,0.9980,1447.0953,5.4024e-6
0.4220,2.0000e-3,2437.566,8105.913,1.33,5.82,1.7199,0.9974,1451.2887,5.4578e-6
0.4420,2.0000e-3,2436.290,8101.667,1.33,5.72,1.7204,0.9945,1455.3737,5.7858e-6
0.4620,2.0000e-3,2434.785,8096.663,1.33,5.60,1.7203,0.9934,1459.2916,5.7253e-6
0.4820,2.0000e-3,2431.429,8085.504,1.33,5.48,1.7197,0.9952,1463.0618,5.7610e-6
0.5020,2.0000e-3,2424.453,8062.306,1.33,5.37,1.7199,0.9948,1466.5722,5.7360e-6
0.5220,2.0000e-3,2427.826,8073.521,1.33,5.27,1.7195,0.9942,1469.8297,5.3976e-6
