# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-15T15:51:13.119Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   speedFraction (Speed Fraction): 75 %Nc
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Consistency Index (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 1.2 -
#   tauY (Yield Stress (τy)): 5 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,50681.948,168538.372,0.00,0.00,1.8623,0.0000,1034.5599,3.6360e-5
0.0220,2.0000e-3,4579.066,15227.283,1.26,8.51,1.7129,0.9997,1354.1791,6.8036e-6
0.0420,2.0000e-3,4418.311,14692.705,1.26,8.28,1.7122,0.9998,1367.3938,5.6286e-6
0.0620,2.0000e-3,4392.308,14606.234,1.27,8.06,1.7281,0.9994,1376.5496,5.6667e-6
0.0820,2.0000e-3,4382.279,14572.883,1.27,7.86,1.7267,0.9995,1384.1153,5.4127e-6
0.1020,2.0000e-3,4354.510,14480.541,1.27,7.69,1.7289,0.9996,1390.7808,4.8948e-6
0.1220,2.0000e-3,4300.070,14299.506,1.28,7.52,1.7108,0.9995,1396.8877,5.0085e-6
0.1420,2.0000e-3,4261.379,14170.841,1.27,7.37,1.7104,0.9993,1402.5023,5.0795e-6
0.1620,2.0000e-3,4220.633,14035.345,1.26,7.23,1.7117,0.9995,1407.9982,5.5107e-6
0.1820,2.0000e-3,4224.864,14049.416,1.26,7.08,1.7119,0.9993,1413.1603,5.7969e-6
0.2020,2.0000e-3,4215.136,14017.064,1.26,6.92,1.7134,0.9993,1418.0357,5.7629e-6
0.2220,2.0000e-3,4204.756,13982.547,1.26,6.76,1.7135,0.9988,1422.6223,5.6860e-6
0.2420,2.0000e-3,4183.015,13910.251,1.26,6.61,1.7127,0.9991,1426.9245,5.6113e-6
0.2620,2.0000e-3,4189.276,13931.069,1.26,6.47,1.7124,0.9992,1430.9454,5.8813e-6
0.2820,2.0000e-3,4200.202,13967.403,1.27,6.34,1.7112,0.9993,1434.7358,5.8311e-6
0.3020,2.0000e-3,4246.321,14120.769,1.28,6.22,1.7130,0.9992,1438.6072,5.4456e-6
0.3220,2.0000e-3,4273.514,14211.195,1.27,6.12,1.7133,0.9994,1442.2813,5.2173e-6
0.3420,2.0000e-3,4269.275,14197.099,1.27,6.03,1.7117,0.9995,1445.9481,5.0784e-6
0.3620,2.0000e-3,4230.687,14068.780,1.27,5.94,1.7106,0.9996,1449.6503,4.7889e-6
0.3820,2.0000e-3,4202.923,13976.450,1.27,5.87,1.7102,0.9995,1453.5200,5.3548e-6
0.4020,2.0000e-3,4182.890,13909.833,1.26,5.80,1.7100,0.9997,1457.6399,5.4894e-6
0.4220,2.0000e-3,4175.284,13884.542,1.26,5.71,1.7113,0.9995,1461.7060,5.5415e-6
0.4420,2.0000e-3,4172.088,13873.914,1.26,5.61,1.7136,0.9989,1465.6239,5.8730e-6
0.4620,2.0000e-3,4172.412,13874.989,1.26,5.49,1.7128,0.9988,1469.3435,5.8139e-6
0.4820,2.0000e-3,4163.942,13846.823,1.26,5.38,1.7127,0.9994,1472.8351,5.8456e-6
0.5020,2.0000e-3,4155.261,13817.958,1.26,5.28,1.7133,0.9993,1476.0937,5.8188e-6
0.5220,2.0000e-3,4189.990,13933.444,1.27,5.18,1.7113,0.9993,1479.1679,5.4865e-6
0.5420,2.0000e-3,4228.628,14061.933,1.28,5.08,1.7130,0.9996,1482.3207,5.4881e-6
0.5620,2.0000e-3,4243.918,14112.777,1.27,5.00,1.7121,0.9996,1485.2210,5.2615e-6
0.5820,2.0000e-3,4241.352,14104.245,1.28,4.92,1.7116,0.9996,1488.1413,4.7865e-6
0.6020,2.0000e-3,4211.961,14006.507,1.27,4.84,1.7104,0.9995,1491.0836,5.1357e-6
0.6220,2.0000e-3,4177.111,13890.616,1.27,4.79,1.7101,0.9996,1494.2606,5.1613e-6
0.6420,2.0000e-3,4164.436,13848.466,1.26,4.73,1.7100,0.9997,1497.6593,5.5309e-6
0.6620,2.0000e-3,4160.230,13834.479,1.26,4.65,1.7116,0.9993,1501.0071,5.8306e-6
0.6820,2.0000e-3,4159.041,13830.525,1.26,4.56,1.7144,0.9990,1504.2823,5.8086e-6
0.7020,2.0000e-3,4152.663,13809.315,1.26,4.48,1.7129,0.9989,1507.4017,5.5586e-6
0.7220,2.0000e-3,4151.448,13805.277,1.26,4.40,1.7127,0.9989,1510.3601,5.5506e-6
0.7420,2.0000e-3,4150.051,13800.630,1.26,4.32,1.7119,0.9989,1513.1846,5.8071e-6
0.7620,2.0000e-3,4194.374,13948.023,1.27,4.23,1.7117,0.9988,1515.9795,5.7592e-6
0.7820,2.0000e-3,4225.261,14050.735,1.28,4.15,1.7144,0.9990,1518.8580,5.4093e-6
0.8020,2.0000e-3,4235.269,14084.016,1.27,4.08,1.7123,0.9991,1521.4877,5.1504e-6
