# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T05:03:17.007Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.7 -
#   tauY (Yield Stress (τy)): 5 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,54966.346,182785.760,0.00,0.00,1.8417,0.0000,1010.2559,3.6376e-5
0.0220,2.0000e-3,2850.666,9479.641,1.35,8.79,1.7220,0.9999,1340.1392,7.1060e-6
0.0420,2.0000e-3,2667.932,8871.973,1.34,8.65,1.7217,0.9998,1354.1560,5.6003e-6
0.0620,2.0000e-3,2625.377,8730.462,1.35,8.51,1.7879,0.9998,1363.6386,5.5650e-6
0.0820,2.0000e-3,2632.849,8755.308,1.35,8.36,1.8091,0.9998,1371.6321,5.3134e-6
0.1020,2.0000e-3,2613.476,8690.884,1.35,8.23,1.8368,0.9998,1378.4546,4.7932e-6
0.1220,2.0000e-3,2567.253,8537.175,1.35,8.12,1.8108,0.9998,1384.5805,4.8956e-6
0.1420,2.0000e-3,2525.823,8399.404,1.34,8.01,1.7659,0.9998,1390.5177,4.9769e-6
0.1620,2.0000e-3,2501.350,8318.021,1.34,7.89,1.7364,0.9998,1396.2134,5.4091e-6
0.1820,2.0000e-3,2488.142,8274.098,1.33,7.75,1.7210,0.9998,1401.5638,5.6968e-6
0.2020,2.0000e-3,2480.561,8248.889,1.33,7.60,1.7216,0.9997,1406.5936,5.6671e-6
0.2220,2.0000e-3,2474.906,8230.081,1.33,7.46,1.7217,0.9997,1411.2700,5.5991e-6
0.2420,2.0000e-3,2469.016,8210.498,1.33,7.33,1.7544,0.9995,1415.6504,5.5156e-6
0.2620,2.0000e-3,2466.371,8201.702,1.33,7.19,1.7670,0.9997,1419.8314,5.7851e-6
0.2820,2.0000e-3,2464.223,8194.557,1.33,7.06,1.7897,0.9997,1423.7342,5.7221e-6
0.3020,2.0000e-3,2497.065,8303.770,1.35,6.94,1.7881,0.9995,1427.5794,5.3347e-6
0.3220,2.0000e-3,2534.627,8428.678,1.34,6.84,1.8140,0.9997,1431.4620,5.0967e-6
0.3420,2.0000e-3,2529.178,8410.558,1.34,6.77,1.8204,0.9993,1435.1203,4.9598e-6
0.3620,2.0000e-3,2500.295,8314.510,1.35,6.73,1.8194,0.9997,1438.7822,4.6854e-6
0.3820,2.0000e-3,2474.566,8228.953,1.34,6.70,1.8161,0.9997,1442.8446,5.2574e-6
0.4020,2.0000e-3,2459.300,8178.186,1.34,6.65,1.8149,0.9997,1447.0929,5.4044e-6
0.4220,2.0000e-3,2455.357,8165.075,1.33,6.58,1.8044,0.9996,1451.3865,5.4638e-6
0.4420,2.0000e-3,2452.408,8155.266,1.33,6.50,1.7759,0.9993,1455.6133,5.7844e-6
0.4620,2.0000e-3,2445.535,8132.411,1.33,6.40,1.7272,0.9993,1459.6374,5.7197e-6
0.4820,2.0000e-3,2441.117,8117.720,1.33,6.28,1.7208,0.9995,1463.4192,5.7674e-6
0.5020,2.0000e-3,2440.570,8115.902,1.33,6.17,1.7209,0.9995,1466.9155,5.7308e-6
0.5220,2.0000e-3,2445.236,8131.416,1.33,6.06,1.7205,0.9995,1470.1215,5.3821e-6
0.5420,2.0000e-3,2478.877,8243.288,1.35,5.94,1.7204,0.9997,1473.3491,5.3706e-6
0.5620,2.0000e-3,2513.790,8359.387,1.34,5.84,1.7198,0.9999,1476.4779,5.1534e-6
0.5820,2.0000e-3,2499.437,8311.658,1.34,5.74,1.7188,0.9998,1479.3613,4.6822e-6
0.6020,2.0000e-3,2471.774,8219.668,1.34,5.68,1.7191,0.9997,1482.2340,5.0265e-6
0.6220,2.0000e-3,2446.335,8135.073,1.33,5.62,1.7198,0.9998,1485.4755,5.0617e-6
