# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T10:58:44.513Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.6 -
#   tauY (Yield Stress (τy)): 5 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,55161.650,183435.227,0.00,0.00,1.8282,0.0000,1010.0123,3.6081e-5
0.0220,2.0000e-3,2606.538,8667.814,1.39,8.79,1.7308,0.9998,1346.3335,6.7297e-6
0.0420,2.0000e-3,2429.583,8079.364,1.38,8.65,1.7308,1.0000,1360.7655,5.4697e-6
0.0620,2.0000e-3,2379.405,7912.503,1.39,8.51,1.7760,0.9999,1370.3806,5.5087e-6
0.0820,2.0000e-3,2382.268,7922.022,1.39,8.37,1.7980,0.9999,1378.5307,5.2710e-6
0.1020,2.0000e-3,2366.975,7871.168,1.39,8.25,1.8272,1.0000,1385.4986,4.7538e-6
0.1220,2.0000e-3,2324.642,7730.391,1.40,8.13,1.8021,1.0000,1391.7343,4.8310e-6
0.1420,2.0000e-3,2285.420,7599.964,1.38,8.03,1.7601,0.9999,1397.8105,4.9144e-6
0.1620,2.0000e-3,2263.359,7526.601,1.38,7.91,1.7303,0.9998,1403.6447,5.3401e-6
0.1820,2.0000e-3,2253.647,7494.304,1.38,7.77,1.7300,0.9997,1409.1299,5.6301e-6
0.2020,2.0000e-3,2246.208,7469.569,1.37,7.62,1.7304,0.9999,1414.3076,5.6072e-6
0.2220,2.0000e-3,2239.183,7446.205,1.37,7.49,1.7410,0.9996,1419.1217,5.5447e-6
0.2420,2.0000e-3,2234.000,7428.972,1.37,7.35,1.7760,0.9996,1423.6652,5.4633e-6
0.2620,2.0000e-3,2231.382,7420.265,1.37,7.21,1.7813,0.9999,1428.0082,5.7203e-6
0.2820,2.0000e-3,2227.923,7408.761,1.37,7.09,1.8083,0.9997,1432.0666,5.6585e-6
0.3020,2.0000e-3,2250.495,7483.824,1.39,6.97,1.8061,0.9999,1436.0524,5.2813e-6
0.3220,2.0000e-3,2287.093,7605.528,1.39,6.87,1.8277,0.9999,1440.1217,5.0404e-6
0.3420,2.0000e-3,2284.687,7597.525,1.39,6.80,1.8365,0.9998,1443.9436,4.9219e-6
0.3620,2.0000e-3,2258.888,7511.734,1.39,6.76,1.8317,0.9998,1447.7804,4.7392e-6
0.3820,2.0000e-3,2236.176,7436.208,1.38,6.74,1.8145,0.9999,1452.0357,5.1938e-6
0.4020,2.0000e-3,2224.165,7396.265,1.38,6.69,1.8006,0.9998,1456.4658,5.3429e-6
0.4220,2.0000e-3,2218.820,7378.492,1.38,6.62,1.7943,0.9998,1460.9401,5.4033e-6
0.4420,2.0000e-3,2216.238,7369.906,1.37,6.54,1.7661,0.9999,1465.3768,5.7254e-6
