# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T11:11:20.947Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 46.57451038444039 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.7 -
#   tauY (Yield Stress (τy)): 5 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 110.00 %Nc
#   Angular Velocity omega: 4.8773 rad/s
#   Tip Speed: 2.439 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 13281.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,79800.474,389208.563,0.00,0.00,2.6875,0.0000,2186.0323,5.3221e-5
0.0220,2.0000e-3,4280.195,20875.674,1.99,12.83,2.5355,0.9999,2896.6402,1.3077e-5
0.0420,2.0000e-3,4036.519,19687.198,2.00,12.59,2.5784,1.0000,2931.4373,9.2119e-6
0.0620,2.0000e-3,4009.184,19553.876,2.00,12.34,2.6503,0.9999,2956.8076,7.6334e-6
0.0820,2.0000e-3,3911.163,19075.802,2.01,12.11,2.6233,0.9999,2977.6732,7.3712e-6
0.1020,2.0000e-3,3815.709,18610.247,1.99,11.90,2.5773,1.0000,2996.9042,7.7787e-6
0.1220,2.0000e-3,3772.111,18397.608,1.98,11.64,2.5336,0.9999,3014.6415,7.7745e-6
0.1420,2.0000e-3,3748.766,18283.750,1.98,11.37,2.5502,0.9999,3031.0363,8.0836e-6
0.1620,2.0000e-3,3727.349,18179.290,1.98,11.11,2.6042,0.9998,3046.1131,8.2978e-6
0.1820,2.0000e-3,3715.961,18123.751,1.98,10.83,2.6517,1.0000,3059.9975,8.4515e-6
0.2020,2.0000e-3,3727.930,18182.125,1.99,10.59,2.6596,0.9999,3072.6471,8.0458e-6
0.2220,2.0000e-3,3808.163,18573.442,2.00,10.40,2.7033,0.9999,3085.2467,7.5021e-6
0.2420,2.0000e-3,3775.483,18414.055,2.01,10.30,2.7144,1.0000,3097.1055,7.0687e-6
0.2620,2.0000e-3,3728.724,18185.997,1.99,10.25,2.6981,1.0000,3110.2391,7.5265e-6
0.2820,2.0000e-3,3703.393,18062.452,1.99,10.16,2.6595,0.9998,3124.3976,8.0643e-6
0.3020,2.0000e-3,3689.101,17992.745,1.98,10.02,2.6219,0.9998,3138.5776,8.3273e-6
0.3220,2.0000e-3,3672.415,17911.365,1.97,9.82,2.5331,0.9999,3151.9133,8.1063e-6
0.3420,2.0000e-3,3661.547,17858.358,1.97,9.59,2.5337,0.9999,3163.9870,8.2842e-6
0.3620,2.0000e-3,3680.025,17948.481,1.98,9.35,2.5323,1.0000,3174.8853,7.9928e-6
0.3820,2.0000e-3,3761.148,18344.140,1.99,9.11,2.5314,1.0000,3185.6261,7.7067e-6
0.4020,2.0000e-3,3728.114,18183.022,2.00,8.93,2.5313,0.9999,3195.1246,7.6016e-6
0.4220,2.0000e-3,3677.085,17934.143,1.99,8.81,2.5876,1.0000,3205.2143,7.6439e-6
0.4420,2.0000e-3,3653.908,17821.100,1.98,8.67,2.6423,0.9998,3216.1365,8.1384e-6
