# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T11:00:34.728Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.8 -
#   tauY (Yield Stress (τy)): 0 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,53875.288,179157.544,0.00,0.00,1.8345,1.0000,1019.2506,3.6057e-5
0.0220,2.0000e-3,3191.706,10613.740,1.31,8.83,1.7321,1.0000,1349.4533,6.7030e-6
0.0420,2.0000e-3,3015.161,10026.654,1.31,8.69,1.7309,1.0000,1363.3849,5.5954e-6
0.0620,2.0000e-3,2974.115,9890.159,1.32,8.57,1.7776,1.0000,1372.9343,5.6323e-6
0.0820,2.0000e-3,2988.116,9936.719,1.32,8.44,1.8016,1.0000,1381.0223,5.3794e-6
0.1020,2.0000e-3,2969.987,9876.431,1.32,8.33,1.8231,1.0000,1387.9438,4.8643e-6
0.1220,2.0000e-3,2919.092,9707.185,1.33,8.22,1.8063,1.0000,1394.2335,4.9836e-6
0.1420,2.0000e-3,2877.354,9568.389,1.31,8.13,1.7646,1.0000,1400.2848,5.0480e-6
0.1620,2.0000e-3,2851.620,9482.813,1.31,8.01,1.7321,1.0000,1406.1096,5.4752e-6
0.1820,2.0000e-3,2840.682,9446.438,1.31,7.89,1.7302,1.0000,1411.5765,5.7489e-6
0.2020,2.0000e-3,2832.209,9418.262,1.31,7.75,1.7307,1.0000,1416.7254,5.7068e-6
0.2220,2.0000e-3,2822.475,9385.894,1.30,7.63,1.7614,1.0000,1421.5507,5.6294e-6
0.2420,2.0000e-3,2816.587,9366.312,1.30,7.50,1.7994,1.0000,1426.0725,5.5500e-6
0.2620,2.0000e-3,2815.084,9361.314,1.30,7.37,1.8026,1.0000,1430.3769,5.8511e-6
0.2820,2.0000e-3,2817.500,9369.348,1.31,7.26,1.8395,1.0000,1434.4022,5.7815e-6
0.3020,2.0000e-3,2847.539,9469.241,1.32,7.16,1.8414,1.0000,1438.3931,5.3896e-6
0.3220,2.0000e-3,2891.209,9614.463,1.32,7.08,1.8505,1.0000,1442.3559,5.1582e-6
0.3420,2.0000e-3,2887.308,9601.490,1.32,7.03,1.8640,1.0000,1446.1100,5.0313e-6
0.3620,2.0000e-3,2854.635,9492.839,1.32,7.00,1.8618,1.0000,1449.9219,4.7855e-6
0.3820,2.0000e-3,2829.018,9407.652,1.31,6.99,1.8459,1.0000,1454.1708,5.3367e-6
0.4020,2.0000e-3,2814.785,9360.321,1.31,6.96,1.8246,1.0000,1458.6939,5.4678e-6
0.4220,2.0000e-3,2808.975,9341.001,1.31,6.91,1.8080,1.0000,1463.2570,5.5158e-6
0.4420,2.0000e-3,2803.482,9322.732,1.30,6.83,1.7767,1.0000,1467.7315,5.8245e-6
