# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T11:03:32.906Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 1 -
#   tauY (Yield Stress (τy)): 5 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,52467.905,174477.415,0.00,0.00,1.8430,0.0000,1029.7673,3.6062e-5
0.0220,2.0000e-3,3883.892,12915.543,1.27,8.66,1.7282,0.9998,1355.3827,6.5696e-6
0.0420,2.0000e-3,3710.362,12338.483,1.28,8.46,1.7271,0.9998,1368.9083,5.6325e-6
0.0620,2.0000e-3,3666.273,12191.870,1.29,8.28,1.7452,0.9999,1378.2624,5.6687e-6
0.0820,2.0000e-3,3677.305,12228.555,1.29,8.11,1.7489,0.9998,1386.0978,5.4138e-6
0.1020,2.0000e-3,3657.629,12163.124,1.29,7.95,1.7671,0.9998,1392.9009,4.8939e-6
0.1220,2.0000e-3,3608.519,11999.814,1.29,7.81,1.7378,0.9999,1399.1213,5.0169e-6
0.1420,2.0000e-3,3561.321,11842.862,1.28,7.67,1.7268,0.9998,1404.9910,5.0842e-6
0.1620,2.0000e-3,3532.117,11745.746,1.28,7.54,1.7252,1.0000,1410.6831,5.5100e-6
0.1820,2.0000e-3,3525.741,11724.542,1.28,7.38,1.7247,0.9997,1416.0416,5.7854e-6
0.2020,2.0000e-3,3520.854,11708.291,1.27,7.23,1.7262,0.9996,1421.0865,5.7437e-6
0.2220,2.0000e-3,3512.309,11679.876,1.27,7.07,1.7287,0.9995,1425.8499,5.6641e-6
0.2420,2.0000e-3,3505.270,11656.469,1.27,6.92,1.7287,0.9991,1430.3297,5.5782e-6
0.2620,2.0000e-3,3504.004,11652.259,1.27,6.78,1.7270,0.9996,1434.5351,5.8894e-6
0.2820,2.0000e-3,3510.454,11673.706,1.28,6.65,1.7261,0.9999,1438.4815,5.8268e-6
0.3020,2.0000e-3,3542.377,11779.865,1.29,6.53,1.7306,0.9999,1442.4645,5.4349e-6
0.3220,2.0000e-3,3579.840,11904.445,1.29,6.44,1.7450,0.9999,1446.3423,5.2040e-6
0.3420,2.0000e-3,3580.842,11907.776,1.29,6.35,1.7465,0.9998,1450.1268,5.0648e-6
0.3620,2.0000e-3,3541.862,11778.150,1.29,6.28,1.7433,0.9998,1453.9597,4.8019e-6
0.3820,2.0000e-3,3511.070,11675.756,1.28,6.23,1.7288,0.9998,1458.0952,5.3648e-6
0.4020,2.0000e-3,3489.311,11603.398,1.28,6.18,1.7247,0.9999,1462.4680,5.4937e-6
0.4220,2.0000e-3,3487.655,11597.891,1.28,6.09,1.7246,0.9998,1466.7985,5.5401e-6
0.4420,2.0000e-3,3488.418,11600.427,1.27,5.99,1.7266,0.9998,1471.0198,5.8555e-6
