# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-15T16:02:29.311Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   speedFraction (Speed Fraction): 75 %Nc
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.15 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Consistency Index (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.7 -
#   tauY (Yield Stress (τy)): 5 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,57919.881,192607.484,0.00,0.00,1.9042,0.0000,935.1047,3.6415e-5
0.0220,2.0000e-3,2495.849,8299.728,1.98,8.53,1.7197,0.9999,1196.1636,8.2592e-6
0.0420,2.0000e-3,2196.236,7303.390,1.94,8.50,1.7348,0.9999,1215.3788,6.5385e-6
0.0620,2.0000e-3,2086.509,6938.502,1.94,8.43,1.8404,0.9999,1228.7722,5.4990e-6
0.0820,2.0000e-3,2032.253,6758.079,1.94,8.33,1.8549,1.0000,1239.6201,5.2515e-6
0.1020,2.0000e-3,1998.962,6647.374,1.94,8.22,1.8827,1.0000,1248.7609,4.7442e-6
0.1220,2.0000e-3,1977.327,6575.429,1.94,8.09,1.8458,1.0000,1256.6615,4.8482e-6
0.1420,2.0000e-3,1964.797,6533.759,1.94,7.97,1.8187,1.0000,1263.6861,4.9361e-6
0.1620,2.0000e-3,1979.138,6581.450,1.95,7.85,1.7773,0.9999,1270.2737,5.3655e-6
0.1820,2.0000e-3,2012.853,6693.565,1.96,7.74,1.7307,1.0000,1276.4599,5.6515e-6
0.2020,2.0000e-3,2010.295,6685.059,1.97,7.66,1.7252,0.9999,1282.2010,5.6091e-6
0.2220,2.0000e-3,2003.032,6660.907,1.96,7.58,1.7405,1.0000,1287.6490,5.5260e-6
0.2420,2.0000e-3,1988.781,6613.517,1.95,7.50,1.7589,1.0000,1292.7951,5.5737e-6
0.2620,2.0000e-3,1945.103,6468.268,1.95,7.42,1.7997,0.9998,1297.6005,5.8151e-6
0.2820,2.0000e-3,1912.361,6359.390,1.93,7.35,1.8051,0.9998,1302.5038,5.6426e-6
0.3020,2.0000e-3,1893.788,6297.626,1.93,7.30,1.8334,1.0000,1307.5738,5.1533e-6
0.3220,2.0000e-3,1886.077,6271.984,1.93,7.24,1.8248,1.0000,1312.5982,4.8764e-6
0.3420,2.0000e-3,1886.812,6274.428,1.94,7.18,1.8540,0.9999,1317.5267,4.9770e-6
0.3620,2.0000e-3,1890.571,6286.929,1.94,7.13,1.8681,1.0000,1322.4149,4.7602e-6
0.3820,2.0000e-3,1901.555,6323.455,1.94,7.09,1.8712,1.0000,1327.3005,5.2170e-6
0.4020,2.0000e-3,1935.353,6435.845,1.95,7.03,1.8701,1.0000,1332.3528,5.3876e-6
0.4220,2.0000e-3,1972.471,6559.279,1.95,6.99,1.8577,1.0000,1337.2448,5.4574e-6
0.4420,2.0000e-3,1973.906,6564.051,1.96,6.94,1.8330,1.0000,1341.8654,5.7839e-6
0.4620,2.0000e-3,1965.881,6537.364,1.95,6.89,1.8024,1.0000,1346.2866,5.7045e-6
0.4820,2.0000e-3,1943.926,6464.354,1.94,6.83,1.7514,0.9999,1350.4502,5.8917e-6
0.5020,2.0000e-3,1901.348,6322.764,1.93,6.77,1.7179,1.0000,1354.2190,5.8515e-6
0.5220,2.0000e-3,1873.206,6229.182,1.92,6.71,1.7174,1.0000,1357.9186,5.4643e-6
0.5420,2.0000e-3,1857.528,6177.048,1.92,6.64,1.7171,1.0000,1361.4771,5.3052e-6
0.5620,2.0000e-3,1853.519,6163.714,1.93,6.57,1.7166,1.0000,1364.9330,4.9237e-6
0.5820,2.0000e-3,1851.096,6155.657,1.93,6.50,1.7196,0.9999,1368.4201,4.7201e-6
0.6020,2.0000e-3,1851.158,6155.863,1.93,6.45,1.7292,1.0000,1371.9913,4.9903e-6
0.6220,2.0000e-3,1862.870,6194.812,1.93,6.40,1.7413,1.0000,1375.6488,5.0520e-6
0.6420,2.0000e-3,1902.188,6325.558,1.95,6.36,1.7803,1.0000,1379.4959,5.4289e-6
0.6620,2.0000e-3,1934.712,6433.714,1.95,6.33,1.8046,1.0000,1383.1262,5.7325e-6
0.6820,2.0000e-3,1937.786,6443.936,1.96,6.31,1.8120,1.0000,1386.5666,5.6902e-6
0.7020,2.0000e-3,1933.825,6430.765,1.94,6.28,1.7762,0.9998,1389.9015,5.5779e-6
0.7220,2.0000e-3,1907.739,6344.019,1.94,6.24,1.7585,1.0000,1393.0510,5.5889e-6
0.7420,2.0000e-3,1871.968,6225.064,1.93,6.21,1.7238,1.0000,1395.9432,5.8014e-6
0.7620,2.0000e-3,1848.709,6147.721,1.92,6.18,1.7175,1.0000,1398.8859,5.6686e-6
0.7820,2.0000e-3,1839.726,6117.849,1.92,6.13,1.7171,1.0000,1401.7506,5.1924e-6
0.8020,2.0000e-3,1838.520,6113.837,1.93,6.07,1.7164,1.0000,1404.5970,4.8375e-6
0.8220,2.0000e-3,1840.557,6120.609,1.93,6.02,1.7155,1.0000,1407.6220,4.8473e-6
0.8420,2.0000e-3,1843.080,6129.002,1.93,5.97,1.7155,1.0000,1410.9426,4.7761e-6
0.8620,2.0000e-3,1861.203,6189.266,1.94,5.92,1.7238,1.0000,1414.5937,5.3273e-6
0.8820,2.0000e-3,1904.799,6334.243,1.95,5.86,1.7207,1.0000,1418.5514,5.4888e-6
0.9020,2.0000e-3,1928.361,6412.595,1.95,5.82,1.7197,0.9999,1422.3466,5.4146e-6
0.9220,2.0000e-3,1929.852,6417.554,1.96,5.77,1.7201,1.0000,1426.1090,5.7336e-6
0.9420,2.0000e-3,1927.537,6409.855,1.94,5.73,1.7213,0.9998,1429.9024,5.6289e-6
0.9620,2.0000e-3,1898.273,6312.542,1.94,5.68,1.7204,0.9999,1433.6580,5.8777e-6
0.9820,2.0000e-3,1870.990,6221.813,1.92,5.66,1.7176,0.9999,1437.4002,5.7449e-6
1.0020,2.0000e-3,1853.585,6163.934,1.92,5.62,1.7171,1.0000,1441.3767,5.2498e-6
1.0220,2.0000e-3,1846.644,6140.853,1.92,5.58,1.7168,1.0000,1445.3849,5.2457e-6
1.0420,2.0000e-3,1846.348,6139.869,1.92,5.52,1.7161,1.0000,1449.4886,4.9138e-6
1.0620,2.0000e-3,1846.155,6139.227,1.93,5.46,1.7153,1.0000,1453.7312,4.6686e-6
1.0820,2.0000e-3,1849.722,6151.087,1.93,5.41,1.7154,1.0000,1458.0579,5.1096e-6
1.1020,2.0000e-3,1871.576,6223.760,1.94,5.33,1.7163,0.9998,1462.4922,5.1442e-6
1.1220,2.0000e-3,1916.866,6374.370,1.94,5.26,1.7195,1.0000,1466.9349,5.4658e-6
1.1420,2.0000e-3,1929.910,6417.747,1.95,5.20,1.7201,1.0000,1470.9938,5.7224e-6
1.1620,2.0000e-3,1927.318,6409.128,1.95,5.14,1.7204,0.9999,1474.8367,5.7042e-6
1.1820,2.0000e-3,1922.610,6393.472,1.93,5.08,1.7213,0.9999,1478.5269,5.6776e-6
1.2020,2.0000e-3,1886.057,6271.918,1.93,5.02,1.7193,0.9999,1481.9732,5.6208e-6
1.2220,2.0000e-3,1858.566,6180.499,1.91,4.98,1.7180,0.9998,1485.3112,5.6313e-6
1.2420,2.0000e-3,1840.907,6121.774,1.91,4.94,1.7176,1.0000,1488.6754,5.5190e-6
1.2620,2.0000e-3,1836.459,6106.982,1.92,4.88,1.7171,1.0000,1491.9018,5.1229e-6
1.2820,2.0000e-3,1836.146,6105.943,1.92,4.82,1.7163,1.0000,1495.1853,4.7856e-6
1.3020,2.0000e-3,1838.593,6114.079,1.92,4.76,1.7153,1.0000,1498.7120,4.8219e-6
1.3220,2.0000e-3,1844.131,6132.496,1.92,4.70,1.7152,1.0000,1502.4939,4.8864e-6
1.3420,2.0000e-3,1870.980,6221.781,1.93,4.64,1.7179,1.0000,1506.5543,5.3738e-6
1.3620,2.0000e-3,1915.861,6371.027,1.94,4.57,1.7202,0.9999,1510.6158,5.5639e-6
1.3820,2.0000e-3,1922.853,6394.277,1.95,4.52,1.7206,1.0000,1514.3558,5.4849e-6
1.4020,2.0000e-3,1924.933,6401.196,1.95,4.46,1.7208,1.0000,1517.9059,5.6682e-6
1.4220,2.0000e-3,1915.065,6368.379,1.93,4.40,1.7212,1.0000,1521.2767,5.6117e-6
1.4420,2.0000e-3,1874.613,6233.861,1.92,4.36,1.7191,0.9998,1524.3865,5.8204e-6
1.4620,2.0000e-3,1849.115,6149.071,1.91,4.32,1.7184,0.9992,1527.4805,5.6692e-6
1.4820,2.0000e-3,1834.615,6100.850,1.90,4.28,1.7179,0.9999,1530.5569,5.1817e-6
1.5020,2.0000e-3,1831.685,6091.108,1.91,4.23,1.7173,0.9999,1533.4470,5.1382e-6
1.5220,2.0000e-3,1833.595,6097.460,1.91,4.18,1.7165,1.0000,1536.2104,4.8414e-6
1.5420,2.0000e-3,1838.570,6114.002,1.92,4.13,1.7156,1.0000,1538.9823,4.6950e-6
1.5620,2.0000e-3,1850.837,6154.795,1.92,4.08,1.7159,0.9998,1541.9264,5.1439e-6
1.5820,2.0000e-3,1882.649,6260.584,1.93,4.02,1.7204,1.0000,1545.3276,5.1953e-6
1.6020,2.0000e-3,1922.355,6392.623,1.93,3.97,1.7216,0.9999,1548.8213,5.5016e-6
1.6220,2.0000e-3,1926.240,6405.543,1.95,3.94,1.7213,0.9999,1552.1835,5.7812e-6
1.6420,2.0000e-3,1924.074,6398.339,1.94,3.89,1.7211,0.9999,1555.4687,5.7059e-6
1.6620,2.0000e-3,1909.918,6351.266,1.92,3.85,1.7210,1.0000,1558.6328,5.7030e-6
1.6820,2.0000e-3,1871.568,6223.734,1.91,3.82,1.7194,1.0000,1561.5172,5.6083e-6
