# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T11:01:47.481Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.8 -
#   tauY (Yield Stress (τy)): 20 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,54344.178,180716.797,0.00,0.00,1.8342,0.0000,1017.7316,3.6067e-5
0.0220,2.0000e-3,3172.269,10549.101,1.31,8.67,1.7305,0.9983,1349.5446,6.6016e-6
0.0420,2.0000e-3,2985.527,9928.108,1.31,8.43,1.7296,0.9991,1363.4069,5.5825e-6
0.0620,2.0000e-3,2939.677,9775.637,1.32,8.21,1.7327,0.9990,1372.8261,5.6210e-6
0.0820,2.0000e-3,2948.329,9804.409,1.33,8.00,1.7284,0.9986,1380.7238,5.3682e-6
0.1020,2.0000e-3,2933.833,9756.203,1.32,7.82,1.7355,0.9989,1387.5396,4.8490e-6
0.1220,2.0000e-3,2883.722,9589.564,1.33,7.65,1.7282,0.9989,1393.7389,4.9642e-6
0.1420,2.0000e-3,2837.605,9436.207,1.32,7.49,1.7285,0.9993,1399.6849,5.0402e-6
0.1620,2.0000e-3,2809.937,9344.198,1.31,7.32,1.7288,0.9992,1405.4504,5.4583e-6
0.1820,2.0000e-3,2800.930,9314.249,1.31,7.14,1.7289,0.9987,1410.8824,5.7409e-6
0.2020,2.0000e-3,2798.344,9305.646,1.31,6.96,1.7293,0.9979,1416.0193,5.7023e-6
0.2220,2.0000e-3,2798.258,9305.360,1.31,6.78,1.7295,0.9962,1420.8800,5.6243e-6
0.2420,2.0000e-3,2790.282,9278.838,1.31,6.61,1.7300,0.9939,1425.4716,5.5358e-6
0.2620,2.0000e-3,2782.107,9251.651,1.31,6.44,1.7296,0.9983,1429.8354,5.8399e-6
0.2820,2.0000e-3,2777.158,9235.196,1.31,6.31,1.7285,0.9989,1433.8964,5.7784e-6
0.3020,2.0000e-3,2804.394,9325.766,1.32,6.17,1.7282,0.9989,1437.9446,5.3884e-6
0.3220,2.0000e-3,2847.849,9470.271,1.32,6.05,1.7281,0.9992,1442.0209,5.1549e-6
0.3420,2.0000e-3,2851.496,9482.400,1.32,5.95,1.7280,0.9987,1445.9197,5.0108e-6
0.3620,2.0000e-3,2815.829,9363.792,1.32,5.87,1.7282,0.9987,1449.8293,4.7450e-6
0.3820,2.0000e-3,2782.573,9253.201,1.32,5.80,1.7285,0.9982,1454.0474,5.3090e-6
0.4020,2.0000e-3,2763.483,9189.722,1.31,5.72,1.7286,0.9977,1458.4109,5.4501e-6
0.4220,2.0000e-3,2759.892,9177.779,1.31,5.62,1.7287,0.9974,1462.7598,5.4953e-6
0.4420,2.0000e-3,2763.595,9190.093,1.31,5.51,1.7292,0.9964,1467.0103,5.8154e-6
0.4620,2.0000e-3,2763.063,9188.324,1.30,5.39,1.7292,0.9946,1471.1300,5.7514e-6
0.4820,2.0000e-3,2760.488,9179.760,1.30,5.27,1.7298,0.9899,1475.0639,5.8124e-6
0.5020,2.0000e-3,2752.745,9154.011,1.31,5.16,1.7293,0.9955,1478.7641,5.7832e-6
0.5220,2.0000e-3,2755.811,9164.207,1.31,5.05,1.7283,0.9961,1482.2425,5.4443e-6
0.5420,2.0000e-3,2787.425,9269.337,1.32,4.94,1.7280,0.9973,1485.7838,5.4293e-6
0.5620,2.0000e-3,2826.168,9398.173,1.32,4.84,1.7280,0.9968,1489.2603,5.2031e-6
0.5820,2.0000e-3,2817.837,9370.469,1.33,4.75,1.7280,0.9971,1492.6258,4.8648e-6
0.6020,2.0000e-3,2782.353,9252.470,1.32,4.68,1.7283,0.9973,1496.0211,5.0923e-6
0.6220,2.0000e-3,2747.340,9136.038,1.31,4.62,1.7286,0.9971,1499.7466,5.1191e-6
0.6420,2.0000e-3,2739.756,9110.818,1.31,4.55,1.7287,0.9979,1503.5755,5.4803e-6
0.6620,2.0000e-3,2738.631,9107.079,1.31,4.45,1.7288,0.9983,1507.3821,5.7812e-6
0.6820,2.0000e-3,2743.468,9123.161,1.31,4.35,1.7293,0.9978,1511.1029,5.7550e-6
0.7020,2.0000e-3,2745.766,9130.804,1.30,4.25,1.7293,0.9951,1514.7195,5.5109e-6
0.7220,2.0000e-3,2742.828,9121.034,1.30,4.16,1.7299,0.9922,1518.1941,5.5188e-6
0.7420,2.0000e-3,2738.161,9105.516,1.31,4.06,1.7291,0.9952,1521.5398,5.7669e-6
0.7620,2.0000e-3,2750.299,9145.879,1.31,3.97,1.7282,0.9961,1524.8011,5.7135e-6
0.7820,2.0000e-3,2787.009,9267.953,1.32,3.87,1.7281,0.9961,1528.1840,5.3546e-6
0.8020,2.0000e-3,2821.522,9382.724,1.31,3.78,1.7281,0.9962,1531.4262,5.0808e-6
0.8220,2.0000e-3,2805.339,9328.910,1.32,3.70,1.7282,0.9960,1534.5935,4.9138e-6
0.8420,2.0000e-3,2769.662,9210.269,1.32,3.64,1.7285,0.9953,1537.8319,4.8665e-6
0.8620,2.0000e-3,2741.859,9117.810,1.31,3.58,1.7288,0.9958,1541.3602,5.3817e-6
0.8820,2.0000e-3,2736.766,9100.874,1.31,3.51,1.7289,0.9966,1544.9187,5.5517e-6
0.9020,2.0000e-3,2733.820,9091.079,1.30,3.42,1.7291,0.9968,1548.4137,5.4806e-6
0.9220,2.0000e-3,2740.998,9114.949,1.30,3.33,1.7295,0.9950,1551.8062,5.8260e-6
0.9420,2.0000e-3,2743.121,9122.010,1.30,3.24,1.7300,0.9921,1555.0963,5.7501e-6
0.9620,2.0000e-3,2743.072,9121.846,1.30,3.16,1.7302,0.9920,1558.2468,5.8367e-6
0.9820,2.0000e-3,2739.759,9110.828,1.30,3.07,1.7292,0.9948,1561.2358,5.7527e-6
1.0020,2.0000e-3,2757.391,9169.463,1.31,2.99,1.7285,0.9952,1564.1302,5.3518e-6
1.0220,2.0000e-3,2804.545,9326.269,1.32,2.90,1.7284,0.9962,1567.0828,5.4128e-6
1.0420,2.0000e-3,2824.825,9393.707,1.31,2.82,1.7286,0.9960,1569.7802,5.1588e-6
1.0620,2.0000e-3,2799.812,9310.530,1.32,2.74,1.7288,0.9954,1572.3250,5.0454e-6
1.0820,2.0000e-3,2763.254,9188.959,1.31,2.69,1.7292,0.9947,1574.9419,5.1710e-6
1.1020,2.0000e-3,2743.169,9122.167,1.31,2.65,1.7295,0.9949,1577.6948,5.2251e-6
1.1220,2.0000e-3,2735.525,9096.747,1.30,2.58,1.7296,0.9954,1580.3785,5.5608e-6
1.1420,2.0000e-3,2743.831,9124.370,1.30,2.49,1.7298,0.9954,1582.9402,5.8448e-6
1.1620,2.0000e-3,2748.738,9140.688,1.30,2.41,1.7301,0.9949,1585.3635,5.8418e-6
1.1820,2.0000e-3,2749.890,9144.519,1.29,2.33,1.7311,0.9908,1587.6581,5.6431e-6
1.2020,2.0000e-3,2752.317,9152.590,1.30,2.26,1.7310,0.9927,1589.7593,5.6341e-6
1.2220,2.0000e-3,2747.515,9136.621,1.30,2.18,1.7299,0.9942,1591.6494,5.6901e-6
1.2420,2.0000e-3,2771.465,9216.264,1.31,2.10,1.7293,0.9928,1593.3947,5.6538e-6
1.2620,2.0000e-3,2819.619,9376.394,1.31,2.03,1.7297,0.9923,1595.0597,5.3206e-6
