# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T04:46:20.495Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.6 -
#   tauY (Yield Stress (τy)): 0 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,55236.759,183684.995,0.00,0.00,1.8395,1.0000,1007.5386,3.6384e-5
0.0220,2.0000e-3,2573.171,8556.856,1.39,8.84,1.7218,1.0000,1338.9339,7.1541e-6
0.0420,2.0000e-3,2396.107,7968.042,1.37,8.74,1.7218,1.0000,1353.2869,5.6816e-6
0.0620,2.0000e-3,2351.161,7818.580,1.39,8.64,1.8047,1.0000,1362.8703,5.4709e-6
0.0820,2.0000e-3,2354.775,7830.598,1.39,8.54,1.8407,1.0000,1370.9863,5.2178e-6
0.1020,2.0000e-3,2335.518,7766.561,1.39,8.45,1.8627,1.0000,1377.8870,4.6980e-6
0.1220,2.0000e-3,2292.937,7624.961,1.39,8.36,1.8482,1.0000,1384.0385,4.7865e-6
0.1420,2.0000e-3,2254.975,7498.723,1.38,8.29,1.8043,1.0000,1390.0439,4.8726e-6
0.1620,2.0000e-3,2232.268,7423.212,1.37,8.19,1.7696,1.0000,1395.8002,5.3089e-6
0.1820,2.0000e-3,2221.981,7389.002,1.37,8.08,1.7247,1.0000,1401.1945,5.5995e-6
0.2020,2.0000e-3,2213.056,7359.324,1.37,7.95,1.7498,1.0000,1406.2683,5.5755e-6
0.2220,2.0000e-3,2203.103,7326.225,1.37,7.84,1.7858,1.0000,1410.9689,5.5159e-6
0.2420,2.0000e-3,2197.511,7307.630,1.37,7.72,1.8255,1.0000,1415.4156,5.4314e-6
0.2620,2.0000e-3,2196.195,7303.254,1.37,7.60,1.8279,1.0000,1419.6703,5.6870e-6
0.2820,2.0000e-3,2196.822,7305.339,1.37,7.49,1.8710,1.0000,1423.6469,5.6229e-6
0.3020,2.0000e-3,2223.074,7392.639,1.39,7.39,1.8720,1.0000,1427.5244,5.2391e-6
0.3220,2.0000e-3,2257.973,7508.693,1.38,7.31,1.8869,1.0000,1431.4349,4.9940e-6
0.3420,2.0000e-3,2250.964,7485.385,1.39,7.27,1.9045,1.0000,1435.0688,4.8612e-6
0.3620,2.0000e-3,2227.378,7406.952,1.39,7.26,1.9166,1.0000,1438.7228,4.5875e-6
0.3820,2.0000e-3,2206.447,7337.347,1.38,7.26,1.9150,1.0000,1442.8223,5.1581e-6
0.4020,2.0000e-3,2195.993,7302.581,1.38,7.23,1.9005,1.0000,1447.1887,5.3100e-6
0.4220,2.0000e-3,2191.142,7286.451,1.37,7.18,1.8813,1.0000,1451.6564,5.3826e-6
0.4420,2.0000e-3,2184.143,7263.175,1.37,7.12,1.8383,1.0000,1456.0782,5.6975e-6
0.4620,2.0000e-3,2175.080,7233.038,1.37,7.04,1.7868,1.0000,1460.2834,5.6303e-6
0.4820,2.0000e-3,2170.518,7217.866,1.37,6.95,1.7451,1.0000,1464.2396,5.6760e-6
0.5020,2.0000e-3,2170.435,7217.590,1.37,6.84,1.7209,1.0000,1467.9006,5.6378e-6
0.5220,2.0000e-3,2176.841,7238.895,1.37,6.73,1.7205,1.0000,1471.2492,5.2777e-6
0.5420,2.0000e-3,2207.357,7340.372,1.38,6.61,1.7203,1.0000,1474.5819,5.2681e-6
0.5620,2.0000e-3,2239.314,7446.642,1.37,6.51,1.7308,1.0000,1477.8241,5.0581e-6
0.5820,2.0000e-3,2223.604,7394.399,1.38,6.43,1.7797,1.0000,1480.6933,4.5906e-6
0.6020,2.0000e-3,2199.490,7314.211,1.38,6.38,1.7947,1.0000,1483.5377,4.9231e-6
0.6220,2.0000e-3,2179.052,7246.248,1.37,6.34,1.8231,1.0000,1486.6806,4.9585e-6
0.6420,2.0000e-3,2170.804,7218.818,1.37,6.28,1.8629,1.0000,1489.9709,5.3368e-6
0.6620,2.0000e-3,2167.179,7206.763,1.37,6.22,1.8914,1.0000,1493.3265,5.6376e-6
0.6820,2.0000e-3,2162.355,7190.722,1.37,6.16,1.9033,1.0000,1496.6872,5.6205e-6
0.7020,2.0000e-3,2155.992,7169.561,1.36,6.10,1.9106,1.0000,1499.9176,5.3914e-6
0.7220,2.0000e-3,2153.069,7159.843,1.36,6.03,1.9125,1.0000,1502.9438,5.3730e-6
0.7420,2.0000e-3,2156.237,7170.377,1.36,5.95,1.8737,1.0000,1505.7516,5.5950e-6
0.7620,2.0000e-3,2169.529,7214.579,1.37,5.88,1.8246,1.0000,1508.3547,5.5462e-6
0.7820,2.0000e-3,2203.317,7326.937,1.38,5.79,1.7751,1.0000,1511.1064,5.2117e-6
0.8020,2.0000e-3,2229.197,7412.998,1.37,5.72,1.7976,1.0000,1513.7296,4.9430e-6
0.8220,2.0000e-3,2207.191,7339.819,1.38,5.65,1.8238,1.0000,1516.0815,4.7789e-6
0.8420,2.0000e-3,2183.332,7260.479,1.37,5.61,1.8357,1.0000,1518.5732,4.6875e-6
0.8620,2.0000e-3,2164.948,7199.346,1.37,5.57,1.8626,1.0000,1521.4352,5.2171e-6
0.8820,2.0000e-3,2157.803,7175.584,1.36,5.50,1.8778,1.0000,1524.3957,5.3898e-6
0.9020,2.0000e-3,2155.564,7168.141,1.36,5.42,1.8845,1.0000,1527.3261,5.3451e-6
0.9220,2.0000e-3,2151.668,7155.182,1.36,5.32,1.8825,1.0000,1530.1480,5.7003e-6
0.9420,2.0000e-3,2147.445,7141.139,1.35,5.23,1.8689,1.0000,1532.8050,5.6401e-6
0.9620,2.0000e-3,2147.764,7142.202,1.35,5.14,1.8507,1.0000,1535.2845,5.6668e-6
0.9820,2.0000e-3,2153.060,7159.813,1.36,5.06,1.8169,1.0000,1537.5330,5.5933e-6
1.0020,2.0000e-3,2176.017,7236.152,1.37,4.98,1.7933,1.0000,1539.5865,5.2130e-6
1.0220,2.0000e-3,2210.437,7350.616,1.38,4.89,1.7620,1.0000,1541.8312,5.2653e-6
1.0420,2.0000e-3,2226.612,7404.404,1.37,4.81,1.7195,1.0000,1543.9484,5.0248e-6
1.0620,2.0000e-3,2201.484,7320.843,1.38,4.74,1.7188,1.0000,1545.9723,4.5409e-6
1.0820,2.0000e-3,2176.776,7238.677,1.36,4.69,1.7192,1.0000,1548.4485,4.9803e-6
1.1020,2.0000e-3,2160.538,7184.680,1.36,4.64,1.7200,1.0000,1551.3093,5.0344e-6
1.1220,2.0000e-3,2156.805,7172.266,1.35,4.56,1.7209,1.0000,1554.1728,5.3913e-6
1.1420,2.0000e-3,2156.101,7169.924,1.35,4.47,1.7216,1.0000,1556.9043,5.6933e-6
1.1620,2.0000e-3,2153.050,7159.780,1.35,4.38,1.7218,1.0000,1559.4508,5.7234e-6
1.1820,2.0000e-3,2153.890,7162.574,1.35,4.30,1.7208,1.0000,1561.8174,5.4745e-6
1.2020,2.0000e-3,2157.735,7175.359,1.35,4.22,1.7216,1.0000,1563.9918,5.4750e-6
1.2220,2.0000e-3,2164.122,7196.597,1.35,4.17,1.7215,1.0000,1565.8974,5.5183e-6
1.2420,2.0000e-3,2189.686,7281.609,1.36,4.10,1.7212,1.0000,1567.5108,5.5044e-6
1.2620,2.0000e-3,2226.072,7402.606,1.36,4.03,1.7208,1.0000,1569.0353,5.1878e-6
1.2820,2.0000e-3,2232.526,7424.070,1.36,3.96,1.7199,1.0000,1570.0125,4.8766e-6
1.3020,2.0000e-3,2209.710,7348.197,1.37,3.89,1.7202,1.0000,1570.5751,4.6922e-6
1.3220,2.0000e-3,2184.405,7264.046,1.36,3.83,1.7205,1.0000,1571.7584,4.7696e-6
1.3420,2.0000e-3,2168.731,7211.924,1.35,3.79,1.7210,1.0000,1573.6200,5.2948e-6
1.3620,2.0000e-3,2162.851,7192.371,1.34,3.73,1.7215,1.0000,1575.7716,5.5446e-6
1.3820,2.0000e-3,2159.295,7180.545,1.34,3.67,1.7221,1.0000,1577.9148,5.5196e-6
1.4020,2.0000e-3,2156.004,7169.602,1.34,3.61,1.7221,1.0000,1579.8455,5.7267e-6
1.4220,2.0000e-3,2154.451,7164.436,1.34,3.54,1.7214,1.0000,1581.4592,5.5950e-6
1.4420,2.0000e-3,2158.651,7178.404,1.34,3.48,1.7221,1.0000,1582.7262,5.7166e-6
1.4620,2.0000e-3,2169.284,7213.762,1.35,3.42,1.7218,1.0000,1583.6579,5.6433e-6
1.4820,2.0000e-3,2199.627,7314.668,1.36,3.33,1.7215,1.0000,1584.4982,5.2259e-6
1.5020,2.0000e-3,2234.984,7432.244,1.35,3.26,1.7210,1.0000,1585.3978,5.2001e-6
1.5220,2.0000e-3,2229.299,7413.339,1.35,3.20,1.7200,1.0000,1586.0561,4.9164e-6
1.5420,2.0000e-3,2204.093,7329.517,1.35,3.16,1.7202,1.0000,1586.7011,4.5881e-6
1.5620,2.0000e-3,2181.106,7253.076,1.34,3.14,1.7210,1.0000,1587.6494,5.0862e-6
1.5820,2.0000e-3,2171.498,7221.125,1.34,3.10,1.7218,1.0000,1588.5882,5.2022e-6
1.6020,2.0000e-3,2170.760,7218.672,1.33,3.04,1.7225,1.0000,1589.3500,5.5443e-6
