# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-15T15:40:02.456Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   speedFraction (Speed Fraction): 75 %Nc
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Consistency Index (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.6 -
#   tauY (Yield Stress (τy)): 50 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,55205.219,183580.113,0.00,0.00,1.8398,0.0000,1007.8359,3.6382e-5
0.0220,2.0000e-3,2639.348,8776.919,1.38,8.57,1.7196,0.9858,1339.3766,6.8849e-6
0.0420,2.0000e-3,2450.690,8149.554,1.36,8.25,1.7194,0.9851,1353.5197,5.4883e-6
0.0620,2.0000e-3,2398.481,7975.939,1.37,7.96,1.7187,0.9888,1362.9295,5.5247e-6
0.0820,2.0000e-3,2409.074,8011.164,1.37,7.69,1.7182,0.9889,1370.7645,5.2734e-6
0.1020,2.0000e-3,2392.567,7956.273,1.37,7.46,1.7175,0.9880,1377.5754,4.7628e-6
0.1220,2.0000e-3,2345.456,7799.609,1.37,7.25,1.7174,0.9872,1383.7644,4.8455e-6
0.1420,2.0000e-3,2299.565,7647.002,1.36,7.06,1.7177,0.9875,1389.7960,4.9380e-6
0.1620,2.0000e-3,2283.610,7593.946,1.36,6.86,1.7182,0.9877,1395.7096,5.3603e-6
0.1820,2.0000e-3,2267.080,7538.975,1.36,6.66,1.7189,0.9821,1401.3391,5.6599e-6
0.2020,2.0000e-3,2256.342,7503.266,1.36,6.47,1.7194,0.9758,1406.7104,5.6338e-6
0.2220,2.0000e-3,2246.843,7471.678,1.35,6.30,1.7193,0.9747,1411.7487,5.5619e-6
0.2420,2.0000e-3,2241.777,7454.834,1.35,6.13,1.7188,0.9774,1416.4910,5.4656e-6
0.2620,2.0000e-3,2234.109,7429.333,1.35,5.98,1.7189,0.9796,1421.0518,5.7334e-6
0.2820,2.0000e-3,2229.863,7415.215,1.36,5.84,1.7185,0.9825,1425.2980,5.6929e-6
0.3020,2.0000e-3,2263.036,7525.528,1.37,5.71,1.7181,0.9863,1429.5428,5.3075e-6
0.3220,2.0000e-3,2303.821,7661.155,1.37,5.58,1.7177,0.9872,1433.8006,5.0639e-6
0.3420,2.0000e-3,2304.861,7664.613,1.37,5.48,1.7171,0.9879,1437.9217,4.9131e-6
0.3620,2.0000e-3,2269.680,7547.623,1.37,5.39,1.7173,0.9883,1442.0190,4.6204e-6
0.3820,2.0000e-3,2238.502,7443.941,1.36,5.32,1.7177,0.9860,1446.3470,5.1970e-6
0.4020,2.0000e-3,2227.353,7406.867,1.35,5.22,1.7182,0.9834,1450.7712,5.3565e-6
0.4220,2.0000e-3,2220.166,7382.966,1.35,5.11,1.7188,0.9779,1455.1662,5.4084e-6
0.4420,2.0000e-3,2218.178,7376.356,1.35,4.98,1.7192,0.9722,1459.4920,5.7429e-6
0.4620,2.0000e-3,2213.962,7362.337,1.35,4.86,1.7191,0.9698,1463.6996,5.6676e-6
0.4820,2.0000e-3,2208.149,7343.005,1.35,4.74,1.7188,0.9733,1467.7877,5.7012e-6
0.5020,2.0000e-3,2203.942,7329.016,1.35,4.64,1.7187,0.9760,1471.6604,5.6896e-6
0.5220,2.0000e-3,2205.096,7332.852,1.35,4.54,1.7183,0.9750,1475.3025,5.3639e-6
0.5420,2.0000e-3,2245.114,7465.929,1.37,4.43,1.7180,0.9743,1479.0089,5.3479e-6
0.5620,2.0000e-3,2279.798,7581.267,1.36,4.33,1.7175,0.9769,1482.7231,5.1150e-6
0.5820,2.0000e-3,2270.114,7549.065,1.36,4.24,1.7172,0.9789,1486.2921,4.6252e-6
0.6020,2.0000e-3,2240.768,7451.478,1.36,4.16,1.7174,0.9791,1489.9192,4.9781e-6
0.6220,2.0000e-3,2210.142,7349.634,1.35,4.10,1.7178,0.9791,1493.8137,5.0215e-6
0.6420,2.0000e-3,2207.145,7339.665,1.35,4.03,1.7183,0.9794,1497.8158,5.3865e-6
0.6620,2.0000e-3,2205.564,7334.410,1.35,3.93,1.7189,0.9734,1501.8245,5.7011e-6
0.6820,2.0000e-3,2205.037,7332.658,1.34,3.84,1.7192,0.9703,1505.7937,5.6862e-6
0.7020,2.0000e-3,2199.636,7314.698,1.34,3.74,1.7189,0.9680,1509.6756,5.4358e-6
0.7220,2.0000e-3,2192.552,7291.138,1.34,3.65,1.7189,0.9705,1513.4386,5.4253e-6
0.7420,2.0000e-3,2193.899,7295.618,1.35,3.57,1.7187,0.9711,1517.0639,5.6741e-6
0.7620,2.0000e-3,2204.320,7330.272,1.35,3.48,1.7183,0.9745,1520.5213,5.6314e-6
0.7820,2.0000e-3,2244.751,7464.721,1.36,3.39,1.7180,0.9759,1524.0812,5.2737e-6
0.8020,2.0000e-3,2279.769,7581.173,1.35,3.31,1.7175,0.9744,1527.5604,4.9860e-6
0.8220,2.0000e-3,2255.845,7501.614,1.36,3.24,1.7174,0.9790,1530.9552,4.7864e-6
0.8420,2.0000e-3,2228.320,7410.082,1.35,3.18,1.7177,0.9804,1534.4615,4.7367e-6
0.8620,2.0000e-3,2203.183,7326.491,1.35,3.13,1.7181,0.9800,1538.2082,5.2765e-6
0.8820,2.0000e-3,2206.867,7338.744,1.34,3.06,1.7187,0.9766,1541.9654,5.4710e-6
0.9020,2.0000e-3,2202.723,7324.963,1.34,2.97,1.7193,0.9674,1545.6934,5.4201e-6
0.9220,2.0000e-3,2200.792,7318.542,1.34,2.88,1.7195,0.9625,1549.3580,5.7574e-6
0.9420,2.0000e-3,2199.362,7313.787,1.34,2.79,1.7190,0.9608,1552.8974,5.6818e-6
0.9620,2.0000e-3,2191.286,7286.928,1.34,2.71,1.7194,0.9655,1556.2795,5.7442e-6
0.9820,2.0000e-3,2194.117,7296.345,1.34,2.63,1.7191,0.9686,1559.4324,5.6766e-6
1.0020,2.0000e-3,2215.807,7368.471,1.35,2.55,1.7187,0.9711,1562.4008,5.2756e-6
1.0220,2.0000e-3,2256.267,7503.019,1.35,2.46,1.7184,0.9707,1565.4021,5.3222e-6
1.0420,2.0000e-3,2280.800,7584.599,1.34,2.39,1.7180,0.9706,1568.1673,5.0533e-6
1.0620,2.0000e-3,2257.865,7508.331,1.35,2.32,1.7182,0.9721,1570.7204,4.5651e-6
1.0820,2.0000e-3,2227.712,7408.061,1.34,2.28,1.7186,0.9712,1573.3420,5.0725e-6
1.1020,2.0000e-3,2210.170,7349.725,1.33,2.24,1.7191,0.9701,1576.0637,5.1448e-6
1.1220,2.0000e-3,2211.251,7353.322,1.33,2.18,1.7196,0.9661,1578.7609,5.4822e-6
1.1420,2.0000e-3,2203.867,7328.766,1.33,2.10,1.7201,0.9575,1581.3959,5.7744e-6
1.1620,2.0000e-3,2199.009,7312.613,1.32,2.03,1.7201,0.9567,1583.9099,5.7630e-6
1.1820,2.0000e-3,2206.566,7337.741,1.32,1.97,1.7202,0.9538,1586.2293,5.5460e-6
1.2020,2.0000e-3,2200.595,7317.885,1.32,1.90,1.7205,0.9546,1588.3457,5.5461e-6
1.2220,2.0000e-3,2205.963,7335.736,1.32,1.84,1.7201,0.9523,1590.1185,5.6075e-6
1.2420,2.0000e-3,2229.628,7414.431,1.33,1.77,1.7196,0.9481,1591.6269,5.5601e-6
1.2620,2.0000e-3,2278.721,7577.688,1.34,1.70,1.7192,0.9467,1593.0295,5.2255e-6
1.2820,2.0000e-3,2284.581,7597.174,1.33,1.65,1.7194,0.9457,1594.1045,4.9058e-6
1.3020,2.0000e-3,2258.370,7510.013,1.34,1.61,1.7197,0.9502,1594.9432,4.8563e-6
1.3220,2.0000e-3,2231.451,7420.495,1.32,1.59,1.7201,0.9525,1595.7947,4.9163e-6
1.3420,2.0000e-3,2223.056,7392.579,1.32,1.57,1.7204,0.9604,1596.6632,5.4383e-6
1.3620,2.0000e-3,2213.952,7362.304,1.31,1.54,1.7209,0.9582,1597.4611,5.6519e-6
1.3820,2.0000e-3,2212.520,7357.542,1.31,1.50,1.7213,0.9515,1598.1015,5.5664e-6
1.4020,2.0000e-3,2210.333,7350.267,1.31,1.47,1.7211,0.9485,1598.5186,5.7321e-6
1.4220,2.0000e-3,2214.581,7364.395,1.31,1.44,1.7216,0.9458,1598.6649,5.5712e-6
1.4420,2.0000e-3,2207.498,7340.840,1.31,1.43,1.7217,0.9471,1598.5944,5.7971e-6
1.4620,2.0000e-3,2215.092,7366.095,1.32,1.42,1.7211,0.9460,1598.2127,5.7073e-6
1.4820,2.0000e-3,2246.940,7472.003,1.33,1.40,1.7205,0.9480,1597.6788,5.2594e-6
1.5020,2.0000e-3,2290.011,7615.230,1.33,1.38,1.7203,0.9489,1597.1058,5.2335e-6
1.5220,2.0000e-3,2292.020,7621.910,1.33,1.36,1.7203,0.9518,1596.3453,4.9336e-6
1.5420,2.0000e-3,2260.510,7517.128,1.33,1.37,1.7204,0.9571,1595.5642,4.7457e-6
1.5620,2.0000e-3,2232.384,7423.596,1.32,1.40,1.7207,0.9612,1595.0228,5.2352e-6
1.5820,2.0000e-3,2220.026,7382.503,1.31,1.41,1.7210,0.9621,1594.6521,5.3214e-6
1.6020,2.0000e-3,2218.972,7378.997,1.31,1.41,1.7214,0.9551,1594.3355,5.6102e-6
1.6220,2.0000e-3,2219.978,7382.341,1.31,1.40,1.7216,0.9487,1594.0517,5.8616e-6
1.6420,2.0000e-3,2213.073,7359.379,1.31,1.39,1.7212,0.9442,1593.7094,5.7287e-6
1.6620,2.0000e-3,2212.532,7357.581,1.31,1.39,1.7219,0.9419,1593.2975,5.6704e-6
1.6820,2.0000e-3,2212.300,7356.810,1.31,1.39,1.7217,0.9425,1592.8054,5.6146e-6
1.7020,2.0000e-3,2222.660,7391.260,1.32,1.40,1.7210,0.9394,1592.1817,5.5688e-6
1.7220,2.0000e-3,2258.402,7510.119,1.33,1.37,1.7204,0.9384,1591.5680,5.4654e-6
1.7420,2.0000e-3,2291.261,7619.388,1.32,1.36,1.7203,0.9393,1590.9723,5.1288e-6
1.7620,2.0000e-3,2282.220,7589.322,1.33,1.35,1.7203,0.9385,1590.2501,4.8011e-6
1.7820,2.0000e-3,2255.774,7501.378,1.32,1.36,1.7204,0.9386,1589.5870,4.9778e-6
1.8020,2.0000e-3,2231.962,7422.193,1.32,1.39,1.7207,0.9350,1589.2254,5.0193e-6
1.8220,2.0000e-3,2222.313,7390.107,1.31,1.40,1.7211,0.9352,1589.0048,5.5040e-6
1.8420,2.0000e-3,2221.043,7385.885,1.31,1.40,1.7214,0.9231,1588.8618,5.7560e-6
1.8620,2.0000e-3,2219.651,7381.256,1.31,1.40,1.7214,0.9166,1588.7412,5.6621e-6
1.8820,2.0000e-3,2215.824,7368.528,1.31,1.39,1.7209,0.9168,1588.5713,5.6288e-6
1.9020,2.0000e-3,2210.812,7351.862,1.31,1.39,1.7218,0.9175,1588.3292,5.5409e-6
1.9220,2.0000e-3,2216.162,7369.653,1.31,1.40,1.7215,0.9179,1587.9990,5.7810e-6
1.9420,2.0000e-3,2226.658,7404.556,1.32,1.40,1.7208,0.9149,1587.5275,5.6651e-6
1.9620,2.0000e-3,2266.697,7537.702,1.33,1.37,1.7203,0.9144,1587.1124,5.2214e-6
1.9820,2.0000e-3,2295.161,7632.356,1.32,1.36,1.7202,0.9095,1586.6382,5.1313e-6
2.0020,2.0000e-3,2274.429,7563.415,1.33,1.35,1.7202,0.9054,1586.0736,4.7884e-6
2.0220,2.0000e-3,2246.881,7471.805,1.32,1.37,1.7204,0.9015,1585.6279,4.8935e-6
2.0420,2.0000e-3,2226.796,7405.016,1.31,1.40,1.7207,0.9016,1585.4709,5.3533e-6
2.0620,2.0000e-3,2223.458,7393.914,1.31,1.41,1.7210,0.9115,1585.4214,5.4507e-6
2.0820,2.0000e-3,2220.292,7383.386,1.31,1.40,1.7214,0.9033,1585.4478,5.6345e-6
2.1020,2.0000e-3,2213.866,7362.018,1.31,1.40,1.7213,0.8996,1585.4787,5.8574e-6
2.1220,2.0000e-3,2213.967,7362.351,1.31,1.40,1.7216,0.9047,1585.4516,5.6888e-6
2.1420,2.0000e-3,2210.674,7351.403,1.31,1.40,1.7218,0.9173,1585.3909,5.7605e-6
2.1620,2.0000e-3,2212.811,7358.510,1.31,1.40,1.7213,0.9271,1585.2138,5.6319e-6
2.1820,2.0000e-3,2233.823,7428.381,1.32,1.40,1.7207,0.9244,1584.8865,5.4544e-6
2.2020,2.0000e-3,2272.511,7557.037,1.33,1.37,1.7201,0.9196,1584.6488,5.4090e-6
2.2220,2.0000e-3,2296.822,7637.881,1.32,1.36,1.7201,0.9090,1584.3111,5.0218e-6
2.2420,2.0000e-3,2273.402,7559.998,1.33,1.36,1.7201,0.9019,1583.8779,4.6942e-6
2.2620,2.0000e-3,2244.994,7465.532,1.32,1.38,1.7204,0.9018,1583.6319,5.0837e-6
2.2820,2.0000e-3,2221.900,7388.735,1.31,1.40,1.7207,0.9041,1583.6376,5.1262e-6
2.3020,2.0000e-3,2220.702,7384.748,1.31,1.41,1.7211,0.9082,1583.7431,5.6026e-6
2.3220,2.0000e-3,2222.006,7389.087,1.31,1.40,1.7214,0.9046,1583.9002,5.7915e-6
2.3420,2.0000e-3,2213.638,7361.258,1.31,1.40,1.7213,0.9042,1584.0680,5.6917e-6
2.3620,2.0000e-3,2218.477,7377.349,1.31,1.40,1.7218,0.9072,1584.1645,5.4842e-6
2.3820,2.0000e-3,2208.605,7344.521,1.31,1.40,1.7217,0.9209,1584.2050,5.5665e-6
2.4020,2.0000e-3,2216.802,7371.779,1.31,1.41,1.7211,0.9274,1584.1162,5.7130e-6
2.4220,2.0000e-3,2239.425,7447.013,1.32,1.39,1.7205,0.9289,1583.9107,5.5806e-6
2.4420,2.0000e-3,2282.428,7590.014,1.33,1.37,1.7200,0.9275,1583.7732,5.1483e-6
2.4620,2.0000e-3,2293.579,7627.094,1.32,1.36,1.7200,0.9254,1583.4980,5.0139e-6
2.4820,2.0000e-3,2263.026,7525.496,1.33,1.36,1.7201,0.9188,1583.1792,4.8064e-6
2.5020,2.0000e-3,2237.777,7441.531,1.32,1.38,1.7205,0.9131,1583.0855,5.0314e-6
2.5220,2.0000e-3,2227.624,7407.770,1.31,1.40,1.7207,0.9107,1583.1817,5.4624e-6
2.5420,2.0000e-3,2219.035,7379.206,1.31,1.40,1.7211,0.9089,1583.3786,5.5593e-6
2.5620,2.0000e-3,2215.547,7367.608,1.31,1.40,1.7214,0.9035,1583.6026,5.6299e-6
2.5820,2.0000e-3,2215.069,7366.018,1.31,1.40,1.7212,0.9030,1583.8169,5.8037e-6
2.6020,2.0000e-3,2214.773,7365.034,1.31,1.40,1.7215,0.9104,1583.9566,5.6031e-6
2.6220,2.0000e-3,2206.460,7337.391,1.31,1.40,1.7216,0.9251,1584.0564,5.8050e-6
2.6420,2.0000e-3,2216.445,7370.592,1.32,1.40,1.7210,0.9288,1583.9717,5.6320e-6
2.6620,2.0000e-3,2243.871,7461.797,1.33,1.39,1.7204,0.9293,1583.8348,5.3359e-6
2.6820,2.0000e-3,2287.435,7606.664,1.32,1.36,1.7200,0.9285,1583.7264,5.3039e-6
2.7020,2.0000e-3,2290.494,7616.836,1.32,1.35,1.7200,0.9282,1583.4700,4.8773e-6
2.7220,2.0000e-3,2261.164,7519.301,1.33,1.36,1.7202,0.9214,1583.2032,4.8140e-6
2.7420,2.0000e-3,2231.160,7419.525,1.32,1.39,1.7205,0.9145,1583.1923,5.1996e-6
2.7620,2.0000e-3,2225.525,7400.787,1.31,1.40,1.7208,0.9118,1583.3382,5.1970e-6
2.7820,2.0000e-3,2217.107,7372.795,1.31,1.40,1.7211,0.9088,1583.5623,5.6851e-6
2.8020,2.0000e-3,2218.755,7378.275,1.31,1.40,1.7213,0.9036,1583.8004,5.8537e-6
2.8220,2.0000e-3,2211.507,7354.173,1.31,1.39,1.7210,0.9044,1584.0265,5.6678e-6
2.8420,2.0000e-3,2213.041,7359.275,1.31,1.39,1.7216,0.9155,1584.1894,5.6007e-6
2.8620,2.0000e-3,2212.536,7357.595,1.31,1.40,1.7214,0.9266,1584.2737,5.5304e-6
2.8820,2.0000e-3,2218.790,7378.393,1.32,1.40,1.7208,0.9294,1584.1767,5.6722e-6
2.9020,2.0000e-3,2255.865,7501.682,1.33,1.38,1.7203,0.9310,1584.0572,5.4705e-6
2.9220,2.0000e-3,2290.165,7615.742,1.32,1.36,1.7200,0.9304,1583.9286,5.0336e-6
2.9420,2.0000e-3,2284.733,7597.680,1.33,1.35,1.7200,0.9269,1583.6600,4.8922e-6
2.9620,2.0000e-3,2256.599,7504.122,1.32,1.36,1.7202,0.9193,1583.4226,4.8901e-6
2.9820,2.0000e-3,2232.513,7424.027,1.32,1.39,1.7205,0.9125,1583.4602,5.1297e-6
3.0000,2.0000e-3,2220.581,7384.347,1.31,1.40,1.7208,0.9109,1583.6009,5.4191e-6
