# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-15T16:03:27.151Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   speedFraction (Speed Fraction): 75 %Nc
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.2 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Consistency Index (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.7 -
#   tauY (Yield Stress (τy)): 5 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,56808.736,188912.468,0.00,0.00,1.8885,0.0000,965.3810,3.6394e-5
0.0220,2.0000e-3,2654.502,8827.314,1.69,8.65,1.7201,0.9998,1249.2744,7.8907e-6
0.0420,2.0000e-3,2400.391,7982.290,1.66,8.58,1.7270,0.9999,1266.7242,6.2440e-6
0.0620,2.0000e-3,2277.994,7575.271,1.65,8.49,1.8253,0.9999,1278.5697,5.5259e-6
0.0820,2.0000e-3,2208.916,7345.557,1.64,8.39,1.8409,1.0000,1288.2722,5.2787e-6
0.1020,2.0000e-3,2168.816,7212.207,1.64,8.27,1.8704,1.0000,1296.5289,4.7712e-6
0.1220,2.0000e-3,2170.067,7216.366,1.65,8.13,1.8371,1.0000,1303.7642,4.8567e-6
0.1420,2.0000e-3,2199.953,7315.752,1.66,7.99,1.8066,1.0000,1310.4544,4.9406e-6
0.1620,2.0000e-3,2201.203,7319.909,1.67,7.88,1.7681,1.0000,1316.5377,5.3768e-6
0.1820,2.0000e-3,2193.177,7293.218,1.68,7.77,1.7192,1.0000,1322.3102,5.6631e-6
0.2020,2.0000e-3,2188.464,7277.545,1.69,7.65,1.7233,1.0000,1327.9108,5.6233e-6
0.2220,2.0000e-3,2179.195,7246.721,1.68,7.55,1.7493,0.9998,1333.4475,5.5483e-6
0.2420,2.0000e-3,2170.198,7216.802,1.68,7.45,1.7616,1.0000,1338.9097,5.5187e-6
0.2620,2.0000e-3,2163.424,7194.276,1.66,7.35,1.7929,0.9997,1344.1883,5.7780e-6
0.2820,2.0000e-3,2139.947,7116.208,1.65,7.25,1.8165,0.9999,1349.0702,5.6579e-6
0.3020,2.0000e-3,2101.840,6989.485,1.65,7.18,1.8261,1.0000,1353.5248,5.2288e-6
0.3220,2.0000e-3,2077.057,6907.070,1.64,7.12,1.8325,1.0000,1358.0259,4.9833e-6
0.3420,2.0000e-3,2073.758,6896.100,1.64,7.07,1.8528,1.0000,1362.5225,4.8785e-6
0.3620,2.0000e-3,2102.707,6992.367,1.65,7.01,1.8575,1.0000,1367.1996,4.6404e-6
0.3820,2.0000e-3,2146.868,7139.220,1.66,6.95,1.8611,1.0000,1371.9994,5.2351e-6
0.4020,2.0000e-3,2153.267,7160.501,1.67,6.91,1.8546,1.0000,1376.6221,5.4022e-6
0.4220,2.0000e-3,2151.391,7154.263,1.68,6.87,1.8322,0.9999,1381.2328,5.4665e-6
