# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T11:02:23.198Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.8 -
#   tauY (Yield Stress (τy)): 50 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,54335.271,180687.176,0.00,0.00,1.8342,0.0000,1017.8051,3.6067e-5
0.0220,2.0000e-3,3121.179,10379.206,1.32,8.53,1.7289,0.9860,1349.6977,6.4670e-6
0.0420,2.0000e-3,2935.898,9763.070,1.32,8.19,1.7280,0.9910,1363.6319,5.5538e-6
0.0620,2.0000e-3,2884.599,9592.480,1.33,7.89,1.7271,0.9922,1373.0735,5.5910e-6
0.0820,2.0000e-3,2899.514,9642.078,1.33,7.62,1.7275,0.9921,1380.9427,5.3407e-6
0.1020,2.0000e-3,2888.276,9604.707,1.33,7.38,1.7273,0.9922,1387.8011,4.8310e-6
0.1220,2.0000e-3,2838.257,9438.374,1.34,7.16,1.7272,0.9922,1394.1240,4.9353e-6
0.1420,2.0000e-3,2786.517,9266.318,1.32,6.95,1.7273,0.9910,1400.2607,5.0124e-6
0.1620,2.0000e-3,2762.059,9184.986,1.32,6.76,1.7273,0.9907,1406.2820,5.4289e-6
0.1820,2.0000e-3,2743.022,9121.680,1.32,6.56,1.7274,0.9880,1412.0202,5.7185e-6
0.2020,2.0000e-3,2737.354,9102.830,1.31,6.37,1.7278,0.9829,1417.5260,5.6844e-6
0.2220,2.0000e-3,2736.160,9098.859,1.31,6.18,1.7281,0.9748,1422.7590,5.5945e-6
0.2420,2.0000e-3,2728.483,9073.331,1.31,6.02,1.7287,0.9750,1427.7037,5.5020e-6
0.2620,2.0000e-3,2716.047,9031.977,1.31,5.87,1.7282,0.9803,1432.3885,5.8036e-6
0.2820,2.0000e-3,2710.220,9012.599,1.32,5.74,1.7271,0.9878,1436.7666,5.7519e-6
0.3020,2.0000e-3,2734.854,9094.516,1.33,5.61,1.7266,0.9891,1441.1296,5.3660e-6
0.3220,2.0000e-3,2786.360,9265.796,1.33,5.48,1.7272,0.9917,1445.4256,5.1312e-6
0.3420,2.0000e-3,2796.772,9300.422,1.33,5.38,1.7271,0.9915,1449.6241,4.9807e-6
0.3620,2.0000e-3,2753.143,9155.334,1.33,5.28,1.7271,0.9917,1453.8334,4.7038e-6
0.3820,2.0000e-3,2716.540,9033.614,1.32,5.20,1.7271,0.9901,1458.3118,5.2759e-6
0.4020,2.0000e-3,2696.498,8966.967,1.32,5.10,1.7271,0.9879,1462.9045,5.4240e-6
0.4220,2.0000e-3,2697.604,8970.645,1.31,4.98,1.7272,0.9872,1467.4505,5.4614e-6
0.4420,2.0000e-3,2694.261,8959.530,1.31,4.86,1.7277,0.9842,1471.9988,5.7861e-6
