# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T11:18:08.784Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.7 -
#   tauY (Yield Stress (τy)): 5 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 64 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 16.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,100596.407,334524.527,0.00,0.00,1.7951,0.0000,1061.5875,7.5614e-6
0.0220,2.0000e-3,5571.008,18525.898,1.56,7.85,1.7122,1.0000,1426.7819,1.4294e-6
0.0420,2.0000e-3,5329.621,17723.187,1.55,7.65,1.7127,1.0000,1445.2610,1.5182e-6
0.0620,2.0000e-3,5276.614,17546.916,1.56,7.49,1.7131,0.9998,1456.0679,1.5796e-6
0.0820,2.0000e-3,5270.597,17526.909,1.56,7.34,1.7133,1.0000,1464.4469,1.5143e-6
0.1020,2.0000e-3,5249.099,17455.418,1.56,7.22,1.7126,1.0000,1471.2283,1.4193e-6
0.1220,2.0000e-3,5197.445,17283.648,1.56,7.09,1.7114,0.9997,1477.1795,1.3689e-6
0.1420,2.0000e-3,5151.855,17132.041,1.56,6.98,1.7106,1.0000,1482.6070,1.3532e-6
0.1620,2.0000e-3,5116.519,17014.537,1.55,6.87,1.7103,0.9993,1487.8272,1.3432e-6
0.1820,2.0000e-3,5078.191,16887.079,1.55,6.75,1.7103,1.0000,1492.7835,1.3527e-6
0.2020,2.0000e-3,5057.107,16816.965,1.54,6.63,1.7106,0.9997,1497.3994,1.3685e-6
0.2220,2.0000e-3,5038.397,16754.747,1.54,6.49,1.7122,0.9997,1501.5888,1.3866e-6
0.2420,2.0000e-3,5034.858,16742.978,1.54,6.37,1.7124,0.9993,1505.4121,1.4254e-6
0.2620,2.0000e-3,5036.759,16749.301,1.54,6.26,1.7118,1.0000,1508.8761,1.4878e-6
0.2820,2.0000e-3,5064.140,16840.354,1.55,6.14,1.7117,1.0000,1512.2514,1.5939e-6
0.3020,2.0000e-3,5105.776,16978.811,1.55,6.03,1.7125,0.9997,1515.6503,1.6334e-6
0.3220,2.0000e-3,5150.016,17125.925,1.56,5.94,1.7129,1.0000,1518.9244,1.5593e-6
0.3420,2.0000e-3,5150.838,17128.661,1.56,5.86,1.7122,1.0000,1522.0943,1.4998e-6
0.3620,2.0000e-3,5123.095,17036.405,1.56,5.79,1.7111,1.0000,1525.1989,1.4845e-6
0.3820,2.0000e-3,5097.340,16950.757,1.56,5.73,1.7105,1.0000,1528.4262,1.4886e-6
0.4020,2.0000e-3,5071.262,16864.038,1.55,5.68,1.7102,0.9997,1531.8449,1.4957e-6
0.4220,2.0000e-3,5043.611,16772.085,1.55,5.62,1.7102,0.9997,1535.2886,1.5006e-6
0.4420,2.0000e-3,5023.301,16704.547,1.54,5.55,1.7111,1.0000,1538.5670,1.5058e-6
0.4620,2.0000e-3,5014.436,16675.067,1.54,5.47,1.7123,1.0000,1541.6380,1.5243e-6
0.4820,2.0000e-3,5010.186,16660.935,1.54,5.39,1.7121,0.9993,1544.4511,1.5515e-6
0.5020,2.0000e-3,5012.494,16668.610,1.54,5.31,1.7115,0.9993,1546.9841,1.6127e-6
0.5220,2.0000e-3,5041.753,16765.908,1.55,5.23,1.7117,1.0000,1549.3775,1.6970e-6
0.5420,2.0000e-3,5087.220,16917.103,1.56,5.15,1.7125,0.9997,1551.7118,1.6984e-6
0.5620,2.0000e-3,5123.087,17036.376,1.55,5.07,1.7127,0.9997,1553.9154,1.6152e-6
0.5820,2.0000e-3,5113.691,17005.131,1.56,5.00,1.7119,0.9997,1555.9435,1.5336e-6
0.6020,2.0000e-3,5086.451,16914.547,1.56,4.95,1.7110,0.9997,1557.9704,1.5141e-6
0.6220,2.0000e-3,5064.743,16842.358,1.55,4.90,1.7104,1.0000,1560.2484,1.5126e-6
0.6420,2.0000e-3,5037.359,16751.295,1.55,4.86,1.7101,0.9998,1562.7301,1.5233e-6
0.6620,2.0000e-3,5018.219,16687.648,1.54,4.80,1.7100,0.9997,1565.3265,1.5406e-6
0.6820,2.0000e-3,5005.031,16643.793,1.54,4.74,1.7118,0.9997,1567.8583,1.5688e-6
