# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T11:06:31.418Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 1.2 -
#   tauY (Yield Stress (τy)): 20 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,50607.294,168290.115,0.00,0.00,1.8501,0.0000,1037.2385,3.6061e-5
0.0220,2.0000e-3,4555.492,15148.889,1.26,8.41,1.7221,0.9977,1362.0110,6.3407e-6
0.0420,2.0000e-3,4382.685,14574.235,1.27,8.11,1.7219,0.9986,1375.3422,5.6400e-6
0.0620,2.0000e-3,4343.246,14443.082,1.28,7.84,1.7229,0.9984,1384.6243,5.6753e-6
0.0820,2.0000e-3,4332.793,14408.322,1.28,7.60,1.7231,0.9985,1392.3161,5.4184e-6
0.1020,2.0000e-3,4316.544,14354.289,1.28,7.39,1.7221,0.9987,1399.0652,4.8993e-6
0.1220,2.0000e-3,4278.917,14229.162,1.29,7.19,1.7210,0.9991,1405.2559,5.0188e-6
0.1420,2.0000e-3,4223.795,14045.861,1.28,7.00,1.7189,0.9993,1411.0167,5.0891e-6
0.1620,2.0000e-3,4187.854,13926.342,1.27,6.83,1.7196,0.9989,1416.6632,5.5113e-6
0.1820,2.0000e-3,4182.187,13907.494,1.27,6.65,1.7202,0.9984,1422.0419,5.7965e-6
0.2020,2.0000e-3,4176.757,13889.439,1.27,6.47,1.7230,0.9979,1427.1542,5.7597e-6
0.2220,2.0000e-3,4166.759,13856.191,1.26,6.29,1.7247,0.9968,1432.0258,5.6778e-6
0.2420,2.0000e-3,4167.243,13857.800,1.26,6.13,1.7222,0.9936,1436.6311,5.5902e-6
0.2620,2.0000e-3,4154.234,13814.540,1.27,5.98,1.7211,0.9970,1440.9760,5.8964e-6
0.2820,2.0000e-3,4156.590,13822.374,1.27,5.84,1.7212,0.9985,1445.0910,5.8399e-6
0.3020,2.0000e-3,4179.951,13900.060,1.28,5.72,1.7226,0.9988,1449.2700,5.4502e-6
0.3220,2.0000e-3,4207.576,13991.926,1.28,5.60,1.7227,0.9989,1453.2371,5.2191e-6
0.3420,2.0000e-3,4225.137,14050.323,1.28,5.50,1.7220,0.9989,1457.1592,5.0661e-6
0.3620,2.0000e-3,4181.504,13905.224,1.28,5.39,1.7207,0.9990,1461.1400,4.7894e-6
0.3820,2.0000e-3,4147.335,13791.598,1.28,5.31,1.7184,0.9982,1465.2423,5.3551e-6
0.4020,2.0000e-3,4120.433,13702.139,1.27,5.22,1.7180,0.9975,1469.5579,5.4928e-6
0.4220,2.0000e-3,4123.248,13711.499,1.27,5.12,1.7208,0.9980,1473.8206,5.5411e-6
0.4420,2.0000e-3,4126.047,13720.807,1.27,5.00,1.7239,0.9972,1477.9912,5.8666e-6
