# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-15T16:07:21.027Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   speedFraction (Speed Fraction): 75 %Nc
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.4 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Consistency Index (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.7 -
#   tauY (Yield Stress (τy)): 5 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,53203.693,176924.214,0.00,0.00,1.8912,0.0000,1037.7840,3.6363e-5
0.0220,2.0000e-3,3080.363,10243.477,1.17,8.89,1.7244,0.9993,1412.6491,6.2242e-6
0.0420,2.0000e-3,2979.813,9909.106,1.15,8.70,1.7244,0.9998,1424.2762,5.5559e-6
0.0620,2.0000e-3,2922.959,9720.045,1.16,8.54,1.7469,0.9997,1431.9063,5.5982e-6
0.0820,2.0000e-3,2892.650,9619.255,1.16,8.36,1.7719,0.9997,1438.3173,5.3492e-6
0.1020,2.0000e-3,2872.434,9552.028,1.16,8.19,1.7858,0.9994,1443.9166,4.8318e-6
0.1220,2.0000e-3,2859.649,9509.512,1.16,8.02,1.7722,0.9996,1448.9254,4.9206e-6
0.1420,2.0000e-3,2849.150,9474.598,1.15,7.84,1.7373,0.9996,1453.5250,5.0004e-6
0.1620,2.0000e-3,2826.082,9397.887,1.15,7.66,1.7226,0.9998,1457.7979,5.4320e-6
0.1820,2.0000e-3,2791.886,9284.171,1.14,7.52,1.7231,0.9997,1461.7436,5.7276e-6
0.2020,2.0000e-3,2763.589,9190.074,1.13,7.38,1.7235,0.9997,1465.6104,5.7057e-6
0.2220,2.0000e-3,2749.350,9142.722,1.13,7.24,1.7234,0.9993,1469.2006,5.6393e-6
0.2420,2.0000e-3,2764.899,9194.429,1.14,7.09,1.7240,0.9995,1472.5997,5.5503e-6
0.2620,2.0000e-3,2806.056,9331.293,1.15,6.93,1.7247,0.9996,1476.0519,5.8065e-6
0.2820,2.0000e-3,2816.695,9366.671,1.15,6.81,1.7487,0.9996,1479.1814,5.7710e-6
0.3020,2.0000e-3,2817.878,9370.607,1.16,6.69,1.7469,0.9997,1482.2830,5.3959e-6
0.3220,2.0000e-3,2812.998,9354.380,1.16,6.58,1.7726,0.9997,1485.4947,5.1625e-6
0.3420,2.0000e-3,2812.027,9351.150,1.16,6.49,1.7810,0.9998,1488.7832,5.0156e-6
0.3620,2.0000e-3,2809.347,9342.235,1.16,6.38,1.7877,0.9998,1492.1021,4.6956e-6
0.3820,2.0000e-3,2804.987,9327.737,1.15,6.28,1.7908,0.9997,1495.3957,5.2601e-6
0.4020,2.0000e-3,2781.825,9250.715,1.15,6.16,1.7862,0.9996,1498.5774,5.4120e-6
0.4220,2.0000e-3,2756.080,9165.104,1.14,6.08,1.7655,0.9996,1501.6499,5.4829e-6
0.4420,2.0000e-3,2735.222,9095.742,1.13,6.00,1.7235,0.9996,1504.7448,5.8263e-6
0.4620,2.0000e-3,2726.390,9066.372,1.13,5.89,1.7231,0.9994,1507.6467,5.7759e-6
0.4820,2.0000e-3,2751.548,9150.031,1.14,5.76,1.7243,0.9994,1510.4423,5.7530e-6
0.5020,2.0000e-3,2795.198,9295.185,1.15,5.63,1.7246,0.9994,1513.1880,5.7603e-6
0.5220,2.0000e-3,2800.537,9312.941,1.15,5.52,1.7236,0.9996,1515.5668,5.4401e-6
0.5420,2.0000e-3,2799.652,9309.996,1.16,5.40,1.7226,0.9997,1517.9336,5.4519e-6
0.5620,2.0000e-3,2798.748,9306.991,1.16,5.28,1.7215,0.9998,1520.3801,5.2246e-6
0.5820,2.0000e-3,2797.937,9304.295,1.16,5.17,1.7209,0.9997,1522.9147,4.7433e-6
0.6020,2.0000e-3,2797.840,9303.972,1.16,5.07,1.7215,0.9997,1525.5054,5.0234e-6
0.6220,2.0000e-3,2795.245,9295.341,1.15,4.96,1.7223,0.9996,1528.1224,5.0641e-6
0.6420,2.0000e-3,2771.304,9215.727,1.15,4.86,1.7229,0.9995,1530.6480,5.4516e-6
0.6620,2.0000e-3,2747.339,9136.034,1.13,4.79,1.7233,0.9990,1533.1265,5.7828e-6
0.6820,2.0000e-3,2727.688,9070.687,1.13,4.72,1.7236,0.9990,1535.6392,5.7822e-6
0.7020,2.0000e-3,2723.863,9057.967,1.13,4.63,1.7231,0.9982,1538.0172,5.5412e-6
0.7220,2.0000e-3,2753.701,9157.190,1.14,4.51,1.7246,0.9977,1540.3564,5.4835e-6
0.7420,2.0000e-3,2793.552,9289.711,1.14,4.40,1.7247,0.9978,1542.5216,5.7492e-6
0.7620,2.0000e-3,2794.569,9293.095,1.15,4.29,1.7236,0.9979,1544.2851,5.7256e-6
