# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-15T15:50:00.318Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   speedFraction (Speed Fraction): 75 %Nc
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Consistency Index (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 1.2 -
#   tauY (Yield Stress (τy)): 0 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,46440.939,154435.267,0.00,0.00,1.8630,1.0000,1038.8263,3.6363e-5
0.0220,2.0000e-3,4588.189,15257.619,1.26,8.61,1.7128,1.0000,1353.8716,6.8336e-6
0.0420,2.0000e-3,4423.553,14710.136,1.26,8.38,1.7117,1.0000,1367.1556,5.6279e-6
0.0620,2.0000e-3,4398.706,14627.512,1.27,8.18,1.7416,1.0000,1376.3338,5.6666e-6
0.0820,2.0000e-3,4393.810,14611.229,1.27,8.00,1.7419,1.0000,1383.9147,5.4165e-6
0.1020,2.0000e-3,4367.995,14525.384,1.27,7.84,1.7415,1.0000,1390.5775,4.9016e-6
0.1220,2.0000e-3,4325.034,14382.521,1.27,7.68,1.7220,1.0000,1396.6859,5.0129e-6
0.1420,2.0000e-3,4282.425,14240.828,1.27,7.55,1.7106,1.0000,1402.3236,5.0795e-6
0.1620,2.0000e-3,4246.776,14122.283,1.26,7.42,1.7103,1.0000,1407.8257,5.5151e-6
0.1820,2.0000e-3,4228.151,14060.344,1.26,7.28,1.7104,1.0000,1413.0164,5.7970e-6
0.2020,2.0000e-3,4217.026,14023.351,1.26,7.13,1.7115,1.0000,1417.8876,5.7623e-6
0.2220,2.0000e-3,4207.853,13992.846,1.26,6.99,1.7133,1.0000,1422.4626,5.6886e-6
0.2420,2.0000e-3,4201.868,13972.942,1.26,6.85,1.7129,1.0000,1426.7462,5.6107e-6
0.2620,2.0000e-3,4201.056,13970.243,1.26,6.72,1.7124,1.0000,1430.7449,5.8836e-6
0.2820,2.0000e-3,4222.640,14042.019,1.27,6.60,1.7111,1.0000,1434.5150,5.8274e-6
0.3020,2.0000e-3,4268.784,14195.467,1.28,6.49,1.7121,1.0000,1438.3726,5.4421e-6
0.3220,2.0000e-3,4287.751,14258.541,1.27,6.40,1.7187,1.0000,1442.0308,5.2160e-6
0.3420,2.0000e-3,4287.230,14256.807,1.27,6.32,1.7213,1.0000,1445.6743,5.0811e-6
0.3620,2.0000e-3,4257.214,14156.993,1.27,6.25,1.7168,1.0000,1449.3713,4.7955e-6
0.3820,2.0000e-3,4227.953,14059.685,1.27,6.20,1.7103,1.0000,1453.2585,5.3618e-6
0.4020,2.0000e-3,4201.442,13971.527,1.26,6.14,1.7101,1.0000,1457.4043,5.4958e-6
0.4220,2.0000e-3,4188.908,13929.845,1.26,6.06,1.7102,1.0000,1461.4849,5.5490e-6
0.4420,2.0000e-3,4182.147,13907.362,1.26,5.96,1.7120,1.0000,1465.4162,5.8715e-6
0.4620,2.0000e-3,4174.423,13881.677,1.26,5.86,1.7130,1.0000,1469.1205,5.8116e-6
0.4820,2.0000e-3,4171.436,13871.743,1.26,5.75,1.7129,1.0000,1472.5873,5.8467e-6
0.5020,2.0000e-3,4175.427,13885.017,1.26,5.66,1.7116,1.0000,1475.8004,5.8176e-6
0.5220,2.0000e-3,4204.366,13981.252,1.27,5.56,1.7112,1.0000,1478.8403,5.4806e-6
0.5420,2.0000e-3,4251.989,14139.618,1.28,5.46,1.7122,1.0000,1481.9423,5.4854e-6
0.5620,2.0000e-3,4262.414,14174.283,1.27,5.38,1.7121,1.0000,1484.7650,5.2704e-6
0.5820,2.0000e-3,4260.299,14167.252,1.27,5.30,1.7118,1.0000,1487.5798,4.7999e-6
0.6020,2.0000e-3,4227.358,14057.708,1.27,5.23,1.7107,1.0000,1490.4015,5.1442e-6
0.6220,2.0000e-3,4198.624,13962.156,1.27,5.18,1.7103,1.0000,1493.4805,5.1618e-6
0.6420,2.0000e-3,4177.803,13892.918,1.26,5.13,1.7101,1.0000,1496.7932,5.5357e-6
0.6620,2.0000e-3,4169.661,13865.841,1.26,5.06,1.7103,1.0000,1500.0585,5.8317e-6
0.6820,2.0000e-3,4164.619,13849.075,1.26,4.98,1.7128,1.0000,1503.2246,5.8074e-6
0.7020,2.0000e-3,4160.780,13836.309,1.26,4.89,1.7131,1.0000,1506.2361,5.5586e-6
0.7220,2.0000e-3,4159.978,13833.643,1.26,4.82,1.7130,1.0000,1509.0820,5.5458e-6
0.7420,2.0000e-3,4169.071,13863.880,1.26,4.74,1.7110,1.0000,1511.7771,5.8025e-6
0.7620,2.0000e-3,4204.990,13983.324,1.27,4.66,1.7116,1.0000,1514.4563,5.7580e-6
0.7820,2.0000e-3,4251.039,14136.458,1.28,4.58,1.7124,1.0000,1517.1889,5.4145e-6
0.8020,2.0000e-3,4255.370,14150.861,1.27,4.52,1.7121,1.0000,1519.6764,5.1583e-6
0.8220,2.0000e-3,4249.715,14132.055,1.28,4.44,1.7117,1.0000,1522.2260,4.9854e-6
0.8420,2.0000e-3,4216.534,14021.713,1.27,4.39,1.7106,1.0000,1524.8022,4.8944e-6
0.8620,2.0000e-3,4189.079,13930.414,1.27,4.35,1.7103,1.0000,1527.6902,5.4298e-6
0.8820,2.0000e-3,4171.398,13871.617,1.26,4.30,1.7103,1.0000,1530.7106,5.5933e-6
0.9020,2.0000e-3,4165.984,13853.616,1.26,4.23,1.7105,1.0000,1533.6387,5.5254e-6
0.9220,2.0000e-3,4162.341,13841.499,1.26,4.16,1.7134,1.0000,1536.4256,5.8855e-6
0.9420,2.0000e-3,4159.354,13831.567,1.26,4.08,1.7131,1.0000,1539.0358,5.8225e-6
0.9620,2.0000e-3,4161.997,13840.357,1.26,4.01,1.7131,1.0000,1541.4729,5.8659e-6
0.9820,2.0000e-3,4177.009,13890.276,1.26,3.95,1.7113,1.0000,1543.7413,5.7906e-6
1.0020,2.0000e-3,4216.741,14022.403,1.27,3.87,1.7123,1.0000,1546.0334,5.4002e-6
1.0220,2.0000e-3,4256.846,14155.769,1.28,3.80,1.7128,1.0000,1548.2448,5.4771e-6
1.0420,2.0000e-3,4258.679,14161.863,1.27,3.74,1.7125,1.0000,1550.2171,5.2322e-6
1.0620,2.0000e-3,4246.045,14119.850,1.28,3.67,1.7121,1.0000,1552.2149,4.7424e-6
1.0820,2.0000e-3,4214.547,14015.107,1.27,3.62,1.7108,1.0000,1554.2262,5.2090e-6
1.1020,2.0000e-3,4187.023,13923.579,1.26,3.59,1.7105,1.0000,1556.5326,5.2457e-6
1.1220,2.0000e-3,4172.434,13875.062,1.26,3.55,1.7105,1.0000,1558.8747,5.5976e-6
1.1420,2.0000e-3,4168.163,13860.860,1.26,3.48,1.7118,1.0000,1561.0879,5.8904e-6
1.1620,2.0000e-3,4163.906,13846.703,1.26,3.42,1.7142,1.0000,1563.1165,5.9058e-6
1.1820,2.0000e-3,4164.982,13850.282,1.26,3.36,1.7136,1.0000,1564.9567,5.6696e-6
1.2020,2.0000e-3,4170.462,13868.504,1.26,3.29,1.7132,1.0000,1566.5976,5.6628e-6
1.2220,2.0000e-3,4189.760,13932.680,1.26,3.23,1.7122,1.0000,1568.0454,5.7280e-6
1.2420,2.0000e-3,4230.558,14068.350,1.27,3.16,1.7133,1.0000,1569.5361,5.7069e-6
1.2620,2.0000e-3,4263.415,14177.613,1.27,3.09,1.7136,1.0000,1570.8398,5.3820e-6
1.2820,2.0000e-3,4264.500,14181.221,1.27,3.04,1.7133,1.0000,1571.9455,5.0795e-6
1.3020,2.0000e-3,4244.443,14114.522,1.27,2.97,1.7128,1.0000,1573.0311,4.9371e-6
1.3220,2.0000e-3,4215.840,14019.407,1.27,2.94,1.7111,1.0000,1574.1262,5.0034e-6
1.3420,2.0000e-3,4190.029,13933.574,1.26,2.91,1.7108,1.0000,1575.4942,5.5292e-6
1.3620,2.0000e-3,4179.091,13897.201,1.26,2.87,1.7109,1.0000,1576.8672,5.7530e-6
1.3820,2.0000e-3,4175.891,13886.558,1.26,2.81,1.7134,1.0000,1578.1612,5.6971e-6
1.4020,2.0000e-3,4173.266,13877.828,1.26,2.76,1.7151,1.0000,1579.3431,5.8855e-6
1.4220,2.0000e-3,4172.008,13873.646,1.26,2.70,1.7140,1.0000,1580.3856,5.7460e-6
1.4420,2.0000e-3,4177.051,13890.418,1.26,2.65,1.7132,1.0000,1581.2796,5.9232e-6
1.4620,2.0000e-3,4201.829,13972.814,1.26,2.60,1.7130,1.0000,1581.9895,5.8352e-6
1.4820,2.0000e-3,4247.475,14124.604,1.27,2.53,1.7141,1.0000,1582.7177,5.4008e-6
1.5020,2.0000e-3,4270.302,14200.513,1.27,2.49,1.7142,1.0000,1583.1345,5.3977e-6
1.5220,2.0000e-3,4270.535,14201.289,1.27,2.44,1.7139,1.0000,1583.3622,5.1134e-6
1.5420,2.0000e-3,4243.542,14111.527,1.27,2.40,1.7132,1.0000,1583.4452,4.8480e-6
1.5620,2.0000e-3,4216.931,14023.033,1.26,2.39,1.7114,1.0000,1583.4933,5.3387e-6
1.5820,2.0000e-3,4194.071,13947.016,1.26,2.39,1.7112,1.0000,1583.6913,5.4206e-6
1.6020,2.0000e-3,4185.005,13916.867,1.26,2.36,1.7114,1.0000,1583.7942,5.7392e-6
1.6220,2.0000e-3,4181.941,13906.678,1.25,2.34,1.7147,1.0000,1583.7755,6.0083e-6
1.6420,2.0000e-3,4177.939,13893.369,1.25,2.32,1.7158,1.0000,1583.6017,5.9019e-6
1.6620,2.0000e-3,4178.745,13896.049,1.25,2.31,1.7145,1.0000,1583.2782,5.8081e-6
1.6820,2.0000e-3,4185.742,13919.319,1.26,2.31,1.7135,1.0000,1582.7811,5.7605e-6
1.7020,2.0000e-3,4216.233,14020.714,1.26,2.30,1.7139,1.0000,1582.1339,5.7112e-6
1.7220,2.0000e-3,4262.868,14175.794,1.27,2.27,1.7148,1.0000,1581.5690,5.6171e-6
1.7420,2.0000e-3,4275.337,14217.257,1.27,2.26,1.7146,1.0000,1580.8261,5.2851e-6
1.7620,2.0000e-3,4273.192,14210.126,1.27,2.24,1.7142,1.0000,1580.1428,4.9701e-6
1.7820,2.0000e-3,4241.330,14104.169,1.27,2.25,1.7133,1.0000,1579.4729,5.1076e-6
1.8020,2.0000e-3,4214.075,14013.536,1.26,2.27,1.7115,1.0000,1579.0289,5.1520e-6
1.8220,2.0000e-3,4193.096,13943.773,1.26,2.28,1.7114,1.0000,1578.8560,5.6443e-6
1.8420,2.0000e-3,4186.028,13920.269,1.25,2.28,1.7118,1.0000,1578.7141,5.9020e-6
1.8620,2.0000e-3,4181.494,13905.193,1.25,2.28,1.7151,1.0000,1578.5581,5.8097e-6
1.8820,2.0000e-3,4178.698,13895.894,1.25,2.27,1.7155,1.0000,1578.3445,5.7858e-6
1.9020,2.0000e-3,4178.681,13895.838,1.25,2.27,1.7142,1.0000,1578.0479,5.6906e-6
1.9220,2.0000e-3,4188.251,13927.662,1.26,2.28,1.7133,1.0000,1577.6467,5.9300e-6
1.9420,2.0000e-3,4223.182,14043.821,1.26,2.25,1.7140,1.0000,1577.2026,5.8149e-6
1.9620,2.0000e-3,4269.833,14198.956,1.27,2.22,1.7148,1.0000,1576.8502,5.3694e-6
1.9820,2.0000e-3,4274.313,14213.851,1.26,2.21,1.7144,1.0000,1576.3358,5.2914e-6
2.0020,2.0000e-3,4269.096,14196.503,1.27,2.19,1.7140,1.0000,1575.9242,4.9598e-6
2.0220,2.0000e-3,4235.766,14085.668,1.26,2.20,1.7128,1.0000,1575.5089,5.0290e-6
2.0420,2.0000e-3,4208.763,13995.871,1.26,2.22,1.7114,1.0000,1575.3653,5.4946e-6
2.0620,2.0000e-3,4190.210,13934.174,1.26,2.24,1.7113,1.0000,1575.4025,5.5813e-6
2.0820,2.0000e-3,4183.909,13913.223,1.26,2.24,1.7125,1.0000,1575.4273,5.7710e-6
2.1020,2.0000e-3,4179.564,13898.775,1.25,2.23,1.7155,1.0000,1575.4042,6.0172e-6
2.1220,2.0000e-3,4176.158,13887.448,1.25,2.23,1.7153,1.0000,1575.2943,5.8558e-6
2.1420,2.0000e-3,4180.286,13901.175,1.25,2.23,1.7142,1.0000,1575.0944,5.9077e-6
2.1620,2.0000e-3,4192.651,13942.294,1.26,2.23,1.7133,1.0000,1574.7357,5.7691e-6
2.1820,2.0000e-3,4231.200,14070.486,1.27,2.21,1.7142,1.0000,1574.3850,5.5959e-6
2.2020,2.0000e-3,4272.627,14208.246,1.27,2.18,1.7147,1.0000,1574.0285,5.5666e-6
2.2220,2.0000e-3,4274.155,14213.327,1.27,2.17,1.7143,1.0000,1573.5412,5.1893e-6
2.2420,2.0000e-3,4262.788,14175.527,1.27,2.15,1.7139,1.0000,1573.1432,4.8644e-6
2.2620,2.0000e-3,4230.818,14069.215,1.26,2.16,1.7122,1.0000,1572.7468,5.2183e-6
2.2820,2.0000e-3,4203.373,13977.947,1.26,2.19,1.7114,1.0000,1572.6569,5.2542e-6
2.3020,2.0000e-3,4188.355,13928.007,1.26,2.20,1.7114,1.0000,1572.6876,5.7413e-6
2.3220,2.0000e-3,4183.855,13913.043,1.26,2.19,1.7132,1.0000,1572.7040,5.9347e-6
2.3420,2.0000e-3,4179.664,13899.106,1.25,2.19,1.7156,1.0000,1572.6655,5.8514e-6
2.3620,2.0000e-3,4178.902,13896.571,1.25,2.18,1.7150,1.0000,1572.5474,5.6486e-6
2.3820,2.0000e-3,4181.349,13904.710,1.26,2.18,1.7140,1.0000,1572.3228,5.7134e-6
2.4020,2.0000e-3,4198.518,13961.804,1.26,2.18,1.7133,1.0000,1571.9599,5.8577e-6
2.4220,2.0000e-3,4239.098,14096.749,1.27,2.15,1.7143,1.0000,1571.6749,5.7289e-6
2.4420,2.0000e-3,4273.353,14210.659,1.27,2.13,1.7146,1.0000,1571.3256,5.2948e-6
2.4620,2.0000e-3,4273.679,14211.744,1.27,2.12,1.7142,1.0000,1570.9186,5.1772e-6
2.4820,2.0000e-3,4254.591,14148.268,1.27,2.10,1.7137,1.0000,1570.5981,4.9227e-6
2.5020,2.0000e-3,4225.091,14050.169,1.26,2.12,1.7117,1.0000,1570.3283,5.1639e-6
