# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T05:46:12.778Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.803184342880062 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.005 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.7 -
#   tauY (Yield Stress (τy)): 5 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.40 rpm (0.707 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3304 rad/s
#   Tip Speed: 1.665 m/s
#   Permeability K_perm: 2.9630e-8 m^2
#   Pore Shear Rate: 3627.8 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,57130.601,190268.993,0.00,0.00,1.8274,0.0000,989.1463,3.6453e-5
0.0220,2.0000e-3,2181.940,7266.780,1.53,8.81,1.7213,0.9998,1339.7778,7.1630e-6
0.0420,2.0000e-3,2008.904,6690.498,1.47,8.68,1.7222,0.9998,1355.1026,5.6479e-6
0.0620,2.0000e-3,1956.961,6517.505,1.48,8.54,1.7935,0.9997,1364.7835,5.2673e-6
0.0820,2.0000e-3,1952.086,6501.270,1.48,8.40,1.8147,0.9996,1372.9467,5.0245e-6
0.1020,2.0000e-3,1934.390,6442.334,1.48,8.27,1.8420,0.9998,1379.8924,4.4752e-6
0.1220,2.0000e-3,1897.947,6320.964,1.49,8.15,1.8155,0.9998,1386.0509,4.5635e-6
0.1420,2.0000e-3,1862.008,6201.272,1.47,8.05,1.7705,0.9999,1392.0851,4.6981e-6
0.1620,2.0000e-3,1841.043,6131.450,1.47,7.92,1.7405,0.9998,1397.8614,5.0840e-6
0.1820,2.0000e-3,1831.716,6100.385,1.47,7.78,1.7216,0.9999,1403.2804,5.4100e-6
0.2020,2.0000e-3,1822.440,6069.493,1.46,7.63,1.7220,0.9994,1408.3783,5.4309e-6
0.2220,2.0000e-3,1813.404,6039.399,1.46,7.50,1.7256,0.9997,1413.1292,5.3090e-6
0.2420,2.0000e-3,1808.530,6023.168,1.46,7.36,1.7582,0.9996,1417.5968,5.2401e-6
0.2620,2.0000e-3,1805.734,6013.857,1.46,7.22,1.7712,0.9996,1421.8784,5.4603e-6
0.2820,2.0000e-3,1804.642,6010.220,1.46,7.10,1.7958,0.9997,1425.8875,5.4368e-6
0.3020,2.0000e-3,1825.032,6078.126,1.48,6.97,1.7933,0.9997,1429.8074,5.0968e-6
0.3220,2.0000e-3,1854.161,6175.138,1.47,6.87,1.8205,0.9997,1433.8261,4.7303e-6
0.3420,2.0000e-3,1849.375,6159.197,1.48,6.80,1.8288,0.9996,1437.5709,4.6487e-6
0.3620,2.0000e-3,1829.913,6094.381,1.48,6.76,1.8265,0.9996,1441.2975,4.4271e-6
0.3820,2.0000e-3,1810.446,6029.549,1.47,6.74,1.8205,0.9993,1445.4240,4.9244e-6
0.4020,2.0000e-3,1801.044,5998.235,1.47,6.69,1.8187,0.9996,1449.6883,5.1526e-6
0.4220,2.0000e-3,1796.487,5983.060,1.46,6.62,1.8085,0.9994,1454.0146,5.1464e-6
0.4420,2.0000e-3,1789.861,5960.992,1.46,6.53,1.7795,0.9990,1458.2943,5.4789e-6
