# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T11:01:11.173Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.8 -
#   tauY (Yield Stress (τy)): 5 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,54348.667,180731.723,0.00,0.00,1.8341,0.0000,1017.6946,3.6068e-5
0.0220,2.0000e-3,3189.977,10607.988,1.31,8.77,1.7317,0.9998,1349.5229,6.6758e-6
0.0420,2.0000e-3,3009.839,10008.954,1.31,8.60,1.7306,0.9999,1363.4077,5.5937e-6
0.0620,2.0000e-3,2965.502,9861.516,1.32,8.45,1.7666,1.0000,1372.9085,5.6307e-6
0.0820,2.0000e-3,2978.902,9906.078,1.33,8.29,1.7779,0.9999,1380.9294,5.3775e-6
0.1020,2.0000e-3,2961.351,9847.714,1.32,8.15,1.8071,0.9998,1387.8073,4.8566e-6
0.1220,2.0000e-3,2911.309,9681.302,1.33,8.03,1.7800,0.9999,1394.0518,4.9789e-6
0.1420,2.0000e-3,2868.146,9537.769,1.32,7.91,1.7404,0.9998,1400.0578,5.0474e-6
0.1620,2.0000e-3,2842.199,9451.485,1.31,7.78,1.7299,1.0000,1405.8443,5.4717e-6
0.1820,2.0000e-3,2831.831,9417.006,1.31,7.63,1.7299,0.9998,1411.2857,5.7490e-6
0.2020,2.0000e-3,2823.863,9390.510,1.31,7.48,1.7303,0.9998,1416.4126,5.7090e-6
0.2220,2.0000e-3,2818.570,9372.908,1.30,7.34,1.7307,0.9996,1421.2219,5.6317e-6
0.2420,2.0000e-3,2812.472,9352.628,1.30,7.19,1.7464,0.9989,1425.7247,5.5460e-6
0.2620,2.0000e-3,2809.878,9344.001,1.30,7.05,1.7590,0.9998,1430.0069,5.8513e-6
0.2820,2.0000e-3,2808.596,9339.741,1.31,6.93,1.7759,0.9999,1434.0143,5.7841e-6
0.3020,2.0000e-3,2837.907,9437.211,1.32,6.81,1.7738,0.9999,1437.9895,5.3934e-6
0.3220,2.0000e-3,2880.259,9578.048,1.32,6.71,1.7974,0.9999,1441.9634,5.1588e-6
0.3420,2.0000e-3,2879.947,9577.011,1.32,6.64,1.8033,0.9999,1445.7541,5.0257e-6
0.3620,2.0000e-3,2846.066,9464.344,1.32,6.59,1.7991,0.9999,1449.5801,4.7647e-6
0.3820,2.0000e-3,2815.412,9362.405,1.31,6.55,1.7796,0.9999,1453.7944,5.3288e-6
0.4020,2.0000e-3,2801.195,9315.127,1.31,6.50,1.7687,0.9999,1458.2121,5.4630e-6
0.4220,2.0000e-3,2796.439,9299.312,1.31,6.43,1.7549,1.0000,1462.6395,5.5108e-6
0.4420,2.0000e-3,2793.191,9288.512,1.30,6.34,1.7302,0.9998,1466.9898,5.8244e-6
