# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T04:45:00.172Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 0.4 -
#   tauY (Yield Stress (τy)): 20 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,55374.738,184143.832,0.00,0.00,1.8382,0.0000,1006.1170,3.6390e-5
0.0220,2.0000e-3,2365.522,7866.336,1.44,8.70,1.7200,0.9983,1338.2438,7.0602e-6
0.0420,2.0000e-3,2184.834,7265.472,1.41,8.50,1.7202,0.9983,1352.7533,5.4808e-6
0.0620,2.0000e-3,2132.566,7091.660,1.42,8.31,1.7644,0.9982,1362.2471,5.4091e-6
0.0820,2.0000e-3,2130.881,7086.056,1.42,8.11,1.7641,0.9984,1370.2321,5.1584e-6
0.1020,2.0000e-3,2114.184,7030.534,1.42,7.95,1.7839,0.9985,1377.0363,4.6368e-6
0.1220,2.0000e-3,2075.276,6901.148,1.42,7.80,1.7462,0.9975,1383.1089,4.6835e-6
0.1420,2.0000e-3,2034.188,6764.514,1.41,7.66,1.7240,0.9980,1389.0056,4.7868e-6
0.1620,2.0000e-3,2016.197,6704.685,1.41,7.49,1.7190,0.9980,1394.6578,5.2234e-6
0.1820,2.0000e-3,2004.442,6665.596,1.40,7.32,1.7198,0.9979,1399.9899,5.5334e-6
0.2020,2.0000e-3,1996.142,6637.994,1.40,7.14,1.7201,0.9932,1405.0342,5.5202e-6
0.2220,2.0000e-3,1988.047,6611.075,1.40,6.97,1.7198,0.9936,1409.6897,5.4731e-6
0.2420,2.0000e-3,1983.660,6596.489,1.40,6.81,1.7189,0.9955,1414.1245,5.3849e-6
0.2620,2.0000e-3,1979.148,6581.484,1.40,6.64,1.7195,0.9963,1418.3734,5.6262e-6
0.2820,2.0000e-3,1975.180,6568.289,1.40,6.51,1.7192,0.9970,1422.3663,5.5819e-6
0.3020,2.0000e-3,1998.245,6644.989,1.42,6.36,1.7188,0.9971,1426.2742,5.2007e-6
0.3220,2.0000e-3,2033.695,6762.875,1.41,6.24,1.7182,0.9977,1430.2877,4.9433e-6
0.3420,2.0000e-3,2030.954,6753.758,1.41,6.15,1.7175,0.9975,1434.1033,4.7905e-6
0.3620,2.0000e-3,2006.967,6673.992,1.42,6.08,1.7177,0.9975,1437.8809,4.4824e-6
0.3820,2.0000e-3,1981.973,6590.878,1.41,6.02,1.7182,0.9973,1441.9681,5.0543e-6
0.4020,2.0000e-3,1971.067,6554.611,1.40,5.95,1.7190,0.9971,1446.1862,5.2264e-6
0.4220,2.0000e-3,1965.683,6536.706,1.40,5.86,1.7196,0.9965,1450.3974,5.3109e-6
0.4420,2.0000e-3,1962.357,6525.645,1.40,5.75,1.7199,0.9925,1454.5087,5.6380e-6
0.4620,2.0000e-3,1958.521,6512.890,1.40,5.63,1.7194,0.9921,1458.4680,5.5881e-6
0.4820,2.0000e-3,1954.566,6499.738,1.40,5.51,1.7189,0.9960,1462.2449,5.6001e-6
0.5020,2.0000e-3,1947.989,6477.867,1.40,5.40,1.7193,0.9967,1465.7955,5.5863e-6
0.5220,2.0000e-3,1950.622,6486.624,1.40,5.29,1.7190,0.9966,1469.0849,5.2427e-6
0.5420,2.0000e-3,1980.138,6584.776,1.41,5.17,1.7186,0.9978,1472.4019,5.2229e-6
0.5620,2.0000e-3,2012.307,6691.750,1.41,5.07,1.7179,0.9978,1475.7639,4.9952e-6
0.5820,2.0000e-3,2001.102,6654.488,1.41,4.98,1.7174,0.9969,1478.8830,4.5065e-6
0.6020,2.0000e-3,1977.219,6575.069,1.41,4.92,1.7178,0.9967,1482.0774,4.8226e-6
0.6220,2.0000e-3,1951.896,6490.857,1.40,4.86,1.7184,0.9978,1485.6004,4.8788e-6
0.6420,2.0000e-3,1945.711,6470.290,1.40,4.78,1.7191,0.9973,1489.1999,5.2583e-6
0.6620,2.0000e-3,1946.131,6471.687,1.39,4.69,1.7197,0.9973,1492.7687,5.5837e-6
0.6820,2.0000e-3,1943.472,6462.847,1.39,4.59,1.7199,0.9939,1496.2753,5.5782e-6
0.7020,2.0000e-3,1941.570,6456.522,1.39,4.49,1.7192,0.9944,1499.6921,5.3557e-6
0.7220,2.0000e-3,1937.708,6443.678,1.39,4.39,1.7191,0.9953,1502.9640,5.3348e-6
0.7420,2.0000e-3,1937.066,6441.544,1.39,4.30,1.7193,0.9960,1506.1173,5.5567e-6
0.7620,2.0000e-3,1945.441,6469.393,1.40,4.20,1.7189,0.9951,1509.1373,5.5147e-6
0.7820,2.0000e-3,1978.318,6578.722,1.41,4.09,1.7185,0.9945,1512.3307,5.1611e-6
0.8020,2.0000e-3,2005.810,6670.145,1.40,4.01,1.7178,0.9949,1515.4997,4.8618e-6
0.8220,2.0000e-3,1987.698,6609.915,1.41,3.93,1.7175,0.9958,1518.4755,4.6797e-6
0.8420,2.0000e-3,1964.115,6531.492,1.40,3.87,1.7179,0.9962,1521.6061,4.5907e-6
0.8620,2.0000e-3,1944.247,6465.424,1.39,3.82,1.7186,0.9966,1525.0197,5.1288e-6
0.8820,2.0000e-3,1942.507,6459.636,1.39,3.75,1.7194,0.9954,1528.4390,5.3321e-6
0.9020,2.0000e-3,1941.741,6457.088,1.39,3.66,1.7200,0.9946,1531.8137,5.3078e-6
0.9220,2.0000e-3,1939.192,6448.613,1.38,3.57,1.7199,0.9880,1535.1274,5.6539e-6
0.9420,2.0000e-3,1940.290,6452.265,1.38,3.48,1.7191,0.9903,1538.3020,5.5854e-6
0.9620,2.0000e-3,1938.117,6445.037,1.38,3.40,1.7195,0.9925,1541.3535,5.6248e-6
0.9820,2.0000e-3,1936.945,6441.140,1.39,3.31,1.7196,0.9943,1544.2439,5.5618e-6
1.0020,2.0000e-3,1954.122,6498.262,1.39,3.23,1.7191,0.9941,1547.0051,5.1750e-6
1.0220,2.0000e-3,1987.115,6607.975,1.40,3.14,1.7187,0.9948,1549.9119,5.2015e-6
1.0420,2.0000e-3,2005.199,6668.115,1.39,3.06,1.7180,0.9953,1552.6648,4.9395e-6
1.0620,2.0000e-3,1986.611,6606.300,1.40,2.99,1.7180,0.9956,1555.1731,4.4473e-6
1.0820,2.0000e-3,1960.600,6519.804,1.39,2.94,1.7185,0.9950,1557.8323,4.9016e-6
1.1020,2.0000e-3,1945.993,6471.230,1.38,2.89,1.7193,0.9946,1560.6357,4.9873e-6
1.1220,2.0000e-3,1945.093,6468.237,1.38,2.82,1.7200,0.9940,1563.3921,5.3448e-6
1.1420,2.0000e-3,1941.137,6455.080,1.37,2.74,1.7205,0.9931,1566.0437,5.6527e-6
1.1620,2.0000e-3,1941.398,6455.949,1.37,2.65,1.7203,0.9864,1568.5671,5.6637e-6
1.1820,2.0000e-3,1944.202,6465.274,1.37,2.57,1.7197,0.9898,1570.9554,5.4350e-6
1.2020,2.0000e-3,1943.713,6463.647,1.37,2.49,1.7204,0.9904,1573.1696,5.4445e-6
1.2220,2.0000e-3,1942.410,6459.315,1.37,2.42,1.7202,0.9919,1575.1972,5.4828e-6
1.2420,2.0000e-3,1964.788,6533.731,1.38,2.34,1.7197,0.9919,1577.1004,5.4467e-6
1.2620,2.0000e-3,1999.563,6649.373,1.38,2.25,1.7192,0.9917,1579.0506,5.1179e-6
1.2820,2.0000e-3,2008.676,6679.677,1.37,2.19,1.7188,0.9930,1580.7272,4.7910e-6
1.3020,2.0000e-3,1988.406,6612.269,1.38,2.14,1.7191,0.9923,1582.1503,4.6466e-6
1.3220,2.0000e-3,1963.979,6531.041,1.37,2.11,1.7196,0.9922,1583.7459,4.7310e-6
1.3420,2.0000e-3,1953.632,6496.632,1.36,2.07,1.7203,0.9902,1585.4224,5.2634e-6
1.3620,2.0000e-3,1949.668,6483.450,1.35,2.02,1.7210,0.9870,1587.0556,5.5044e-6
1.3820,2.0000e-3,1949.368,6482.453,1.35,1.95,1.7213,0.9849,1588.5789,5.4553e-6
1.4020,2.0000e-3,1951.658,6490.067,1.35,1.90,1.7209,0.9822,1589.9340,5.6491e-6
1.4220,2.0000e-3,1951.921,6490.943,1.35,1.84,1.7210,0.9872,1591.0942,5.4964e-6
1.4420,2.0000e-3,1949.240,6482.025,1.35,1.79,1.7214,0.9892,1592.0389,5.6748e-6
1.4620,2.0000e-3,1953.479,6496.122,1.35,1.74,1.7210,0.9903,1592.7121,5.5957e-6
1.4820,2.0000e-3,1978.117,6578.054,1.36,1.68,1.7205,0.9908,1593.2008,5.1646e-6
1.5020,2.0000e-3,2013.799,6696.712,1.35,1.62,1.7199,0.9923,1593.6536,5.1159e-6
1.5220,2.0000e-3,2012.293,6691.705,1.35,1.58,1.7199,0.9930,1593.7635,4.8192e-6
1.5420,2.0000e-3,1990.214,6618.283,1.35,1.57,1.7203,0.9930,1593.6727,4.5844e-6
1.5620,2.0000e-3,1968.729,6546.837,1.34,1.58,1.7208,0.9926,1593.7130,5.0697e-6
1.5820,2.0000e-3,1955.278,6502.107,1.34,1.58,1.7215,0.9897,1593.7513,5.1736e-6
1.6020,2.0000e-3,1956.869,6507.397,1.33,1.57,1.7220,0.9890,1593.6940,5.4890e-6
1.6220,2.0000e-3,1956.377,6505.759,1.33,1.56,1.7221,0.9840,1593.5456,5.7550e-6
1.6420,2.0000e-3,1956.663,6506.712,1.33,1.55,1.7213,0.9795,1593.3111,5.6520e-6
1.6620,2.0000e-3,1954.438,6499.313,1.33,1.54,1.7219,0.9839,1592.9937,5.5676e-6
1.6820,2.0000e-3,1953.663,6496.734,1.34,1.54,1.7221,0.9843,1592.5473,5.5296e-6
1.7020,2.0000e-3,1960.797,6520.457,1.34,1.54,1.7215,0.9839,1591.9163,5.4559e-6
1.7220,2.0000e-3,1990.068,6617.796,1.35,1.51,1.7209,0.9854,1591.2891,5.3539e-6
1.7420,2.0000e-3,2019.781,6716.606,1.34,1.48,1.7203,0.9852,1590.7124,5.0166e-6
1.7620,2.0000e-3,2010.931,6687.173,1.35,1.46,1.7203,0.9856,1589.9541,4.6790e-6
1.7820,2.0000e-3,1989.059,6614.441,1.35,1.48,1.7206,0.9890,1589.2455,4.8145e-6
1.8020,2.0000e-3,1964.557,6532.961,1.34,1.50,1.7211,0.9891,1588.8549,4.8812e-6
1.8220,2.0000e-3,1958.546,6512.973,1.33,1.51,1.7217,0.9886,1588.5767,5.3785e-6
1.8420,2.0000e-3,1958.795,6513.800,1.33,1.51,1.7221,0.9880,1588.3306,5.6446e-6
1.8620,2.0000e-3,1955.394,6502.492,1.33,1.50,1.7220,0.9815,1588.0837,5.5637e-6
1.8820,2.0000e-3,1956.588,6506.461,1.33,1.50,1.7211,0.9789,1587.7927,5.5545e-6
1.9020,2.0000e-3,1955.136,6501.632,1.33,1.49,1.7220,0.9832,1587.4440,5.4391e-6
1.9220,2.0000e-3,1955.014,6501.227,1.34,1.49,1.7220,0.9822,1587.0041,5.6738e-6
1.9420,2.0000e-3,1966.616,6539.808,1.34,1.49,1.7214,0.9829,1586.3917,5.5642e-6
1.9620,2.0000e-3,1995.996,6637.510,1.35,1.46,1.7208,0.9818,1585.8610,5.1253e-6
1.9820,2.0000e-3,2021.305,6721.671,1.34,1.44,1.7202,0.9814,1585.3296,5.0077e-6
2.0020,2.0000e-3,2005.300,6668.451,1.35,1.43,1.7203,0.9856,1584.6390,4.6788e-6
2.0220,2.0000e-3,1982.494,6592.608,1.34,1.45,1.7206,0.9857,1584.0909,4.7389e-6
2.0420,2.0000e-3,1964.387,6532.396,1.34,1.48,1.7212,0.9843,1583.8422,5.2063e-6
2.0620,2.0000e-3,1958.457,6512.677,1.33,1.48,1.7218,0.9823,1583.6716,5.3211e-6
2.0820,2.0000e-3,1956.193,6505.149,1.33,1.48,1.7221,0.9787,1583.5227,5.5325e-6
2.1020,2.0000e-3,1956.378,6505.763,1.33,1.48,1.7219,0.9682,1583.3835,5.7678e-6
2.1220,2.0000e-3,1956.101,6504.841,1.33,1.47,1.7212,0.9637,1583.2048,5.6087e-6
2.1420,2.0000e-3,1956.670,6506.736,1.33,1.47,1.7221,0.9609,1582.9813,5.6589e-6
2.1620,2.0000e-3,1955.340,6502.312,1.34,1.47,1.7219,0.9617,1582.6388,5.5366e-6
2.1820,2.0000e-3,1971.725,6556.798,1.35,1.47,1.7212,0.9620,1582.1406,5.3421e-6
2.2020,2.0000e-3,2001.847,6656.968,1.35,1.43,1.7206,0.9650,1581.7539,5.2945e-6
2.2220,2.0000e-3,2022.160,6724.517,1.34,1.41,1.7202,0.9667,1581.3194,4.9126e-6
2.2420,2.0000e-3,2003.804,6663.473,1.35,1.41,1.7203,0.9675,1580.7333,4.5758e-6
2.2620,2.0000e-3,1978.982,6580.932,1.34,1.44,1.7207,0.9682,1580.3716,4.9256e-6
2.2820,2.0000e-3,1962.048,6524.619,1.34,1.46,1.7212,0.9662,1580.2812,4.9933e-6
2.3020,2.0000e-3,1955.881,6504.111,1.33,1.47,1.7218,0.9603,1580.2708,5.4780e-6
2.3220,2.0000e-3,1953.681,6496.795,1.33,1.46,1.7221,0.9527,1580.2929,5.6811e-6
2.3420,2.0000e-3,1956.461,6506.040,1.33,1.46,1.7217,0.9440,1580.3231,5.6005e-6
2.3620,2.0000e-3,1959.030,6514.583,1.33,1.46,1.7214,0.9529,1580.3120,5.4173e-6
2.3820,2.0000e-3,1955.190,6501.811,1.33,1.46,1.7220,0.9604,1580.2266,5.4599e-6
2.4020,2.0000e-3,1955.499,6502.840,1.34,1.46,1.7217,0.9629,1580.0238,5.6035e-6
2.4220,2.0000e-3,1976.646,6573.162,1.35,1.45,1.7211,0.9704,1579.6972,5.4749e-6
2.4420,2.0000e-3,2008.347,6678.581,1.35,1.42,1.7204,0.9718,1579.4985,5.0456e-6
2.4620,2.0000e-3,2019.996,6717.318,1.34,1.40,1.7201,0.9733,1579.1932,4.8944e-6
2.4820,2.0000e-3,1996.459,6639.049,1.35,1.41,1.7202,0.9725,1578.7796,4.6377e-6
2.5020,2.0000e-3,1974.044,6564.511,1.34,1.44,1.7207,0.9713,1578.6393,4.8813e-6
2.5220,2.0000e-3,1961.342,6522.271,1.33,1.46,1.7213,0.9710,1578.7219,5.3174e-6
2.5420,2.0000e-3,1954.009,6497.886,1.33,1.46,1.7219,0.9675,1578.8667,5.4368e-6
2.5620,2.0000e-3,1955.740,6503.641,1.33,1.46,1.7220,0.9637,1579.0350,5.5322e-6
2.5820,2.0000e-3,1956.411,6505.875,1.33,1.46,1.7215,0.9528,1579.2090,5.7178e-6
2.6020,2.0000e-3,1956.405,6505.853,1.33,1.46,1.7215,0.9544,1579.3087,5.4969e-6
2.6220,2.0000e-3,1953.289,6495.490,1.33,1.46,1.7219,0.9596,1579.3301,5.6986e-6
2.6420,2.0000e-3,1956.475,6506.086,1.34,1.46,1.7215,0.9712,1579.2001,5.5339e-6
2.6620,2.0000e-3,1981.206,6588.326,1.35,1.44,1.7209,0.9759,1578.9984,5.2217e-6
2.6820,2.0000e-3,2014.873,6700.283,1.35,1.42,1.7203,0.9751,1578.8940,5.1864e-6
2.7020,2.0000e-3,2015.526,6702.457,1.34,1.40,1.7201,0.9751,1578.6274,4.7683e-6
2.7220,2.0000e-3,1991.930,6623.990,1.35,1.41,1.7203,0.9740,1578.3215,4.6562e-6
2.7420,2.0000e-3,1968.715,6546.790,1.34,1.44,1.7208,0.9726,1578.3120,5.0450e-6
2.7620,2.0000e-3,1959.902,6517.483,1.33,1.46,1.7214,0.9693,1578.4701,5.0705e-6
2.7820,2.0000e-3,1957.651,6509.998,1.33,1.46,1.7219,0.9663,1578.6614,5.5673e-6
2.8020,2.0000e-3,1956.061,6504.709,1.33,1.46,1.7219,0.9609,1578.8965,5.7472e-6
2.8220,2.0000e-3,1955.243,6501.991,1.33,1.46,1.7212,0.9548,1579.1052,5.5733e-6
2.8420,2.0000e-3,1955.217,6501.902,1.33,1.46,1.7217,0.9606,1579.2482,5.5051e-6
2.8620,2.0000e-3,1955.081,6501.449,1.33,1.46,1.7219,0.9676,1579.2844,5.4188e-6
2.8820,2.0000e-3,1959.711,6516.846,1.34,1.46,1.7214,0.9744,1579.1607,5.5612e-6
2.9020,2.0000e-3,1989.025,6614.329,1.35,1.44,1.7208,0.9768,1579.0239,5.3615e-6
2.9220,2.0000e-3,2018.044,6710.827,1.34,1.41,1.7201,0.9754,1578.9267,4.9303e-6
2.9420,2.0000e-3,2010.699,6686.404,1.35,1.40,1.7201,0.9749,1578.6524,4.7711e-6
2.9620,2.0000e-3,1989.220,6614.977,1.35,1.42,1.7203,0.9734,1578.4171,4.7309e-6
2.9820,2.0000e-3,1966.512,6539.464,1.34,1.45,1.7209,0.9718,1578.4850,4.9817e-6
3.0000,2.0000e-3,1959.273,6515.390,1.33,1.46,1.7214,0.9695,1578.6397,5.2811e-6
