# MillDynamics2 Simulation Export
# ExportedAt: 2026-08-16T05:00:44.182Z
# Parameter Metadata Block:
#   D (Mill Diameter): 1 m
#   margin (Domain Margin): 0.012 -
#   nLifters (Lifter Count): 8 -
#   hLifter (Lifter Height): 0.025 m
#   wLifter (Lifter Width): 0.02 m
#   alphaLifter (Lifter Face Angle): 0 deg
#   millRpm (Mill Speed): 31.755347989391172 rpm
#   rotDirection (Rotation Direction): CCW -
#   gravity (Gravity): 9.81 m/s²
#   fillJ (Fill Fraction (J)): 0.3 -
#   thetaRepose (Dynamic Angle of Repose): 40 deg
#   porosity (Bed Porosity (ε)): 0.4 -
#   dp (Media Diameter (dp)): 0.002 m
#   kSlip (Charge Slip Factor): 0.85 -
#   rho (Slurry Density): 1800 kg/m³
#   rheologyMode (Rheology Mode): herschel-bulkley -
#   K (Viscosity / Consistency (K)): 0.5 Pa·sⁿ
#   n (Flow Index (n)): 1.2 -
#   tauY (Yield Stress (τy)): 50 Pa
#   m (Regularization (m)): 1000 s
#   muMin (Min Viscosity Clamp): 0.0001 Pa·s
#   muMax (Max Viscosity Clamp): 1000 Pa·s
#   A_ergun (Ergun Viscous Const (A)): 150 -
#   B_ergun (Forchheimer Inertial Const (B)): 1.75 -
#   C_gamma (Pore Shear Constant (Cγ)): 1 -
#   closureSource (Closure Source): manual -
#   N (Grid Resolution (N)): 128 -
#   nSub (Sub-steps per frame): 1 -
#   cfl (CFL Number): 2 -
#   maxDt (Max Time Step (Δt)): 0.002 s
#   fixedDt (Fixed Time Step (0=adaptive)): 0 s
#   nVisc (Viscous Iterations): 12 -
#   etaPenal (Penalization Time (η)): 0.0001 s
#   advectionScheme (Advection Scheme): maccormack -
#   N_rve (RVE Resolution): 256 -
#   rvePhi (RVE Solid Fraction (1-ε)): 0.6 -
#   rvePacking (RVE Packing): hexagonal -
#   rveSeed (RVE PRNG Seed): 12345 -
#   rveFx (RVE Body Force (fx)): 1 m/s²
# Derived Parameters:
#   Mill Radius R: 0.5000 m
#   Domain Size L: 1.0240 m
#   Cell Size dx: 8.000 mm
#   Critical Speed Nc: 42.34 rpm (0.706 rev/s)
#   Speed Fraction: 75.00 %Nc
#   Angular Velocity omega: 3.3254 rad/s
#   Tip Speed: 1.663 m/s
#   Permeability K_perm: 4.7407e-9 m^2
#   Pore Shear Rate: 9055.7 s^-1
#
time_s,dt_s,torque_Nm_m,power_W_m,mean_shear_bed_s1,mean_shear_free_s1,max_vel_m_s,yielded_fraction,kinetic_energy_J_m,max_div_s1
0.0020,2.0000e-3,50681.747,168537.701,0.00,0.00,1.8623,0.0000,1034.5607,3.6360e-5
0.0220,2.0000e-3,4350.448,14467.032,1.27,8.28,1.7119,0.9829,1354.3839,6.5933e-6
0.0420,2.0000e-3,4179.279,13897.824,1.27,7.90,1.7122,0.9835,1367.8355,5.5970e-6
0.0620,2.0000e-3,4139.074,13764.128,1.28,7.57,1.7131,0.9859,1377.1499,5.6373e-6
0.0820,2.0000e-3,4136.193,13754.546,1.28,7.29,1.7126,0.9864,1384.8715,5.3813e-6
0.1020,2.0000e-3,4113.733,13679.858,1.28,7.04,1.7116,0.9873,1391.7380,4.8661e-6
0.1220,2.0000e-3,4066.922,13524.193,1.28,6.80,1.7105,0.9872,1398.0536,4.9646e-6
0.1420,2.0000e-3,4007.737,13327.379,1.28,6.59,1.7104,0.9861,1404.0489,5.0570e-6
0.1620,2.0000e-3,3973.589,13213.822,1.27,6.41,1.7117,0.9864,1409.9215,5.4793e-6
0.1820,2.0000e-3,3967.685,13194.189,1.27,6.22,1.7121,0.9818,1415.5580,5.7771e-6
0.2020,2.0000e-3,3958.339,13163.108,1.27,6.04,1.7134,0.9738,1420.9070,5.7480e-6
0.2220,2.0000e-3,3931.882,13075.128,1.27,5.86,1.7143,0.9730,1426.0079,5.6607e-6
0.2420,2.0000e-3,3932.982,13078.787,1.27,5.70,1.7127,0.9760,1430.8106,5.5760e-6
0.2620,2.0000e-3,3908.532,12997.479,1.27,5.56,1.7117,0.9800,1435.2958,5.8492e-6
0.2820,2.0000e-3,3919.945,13035.434,1.27,5.43,1.7117,0.9820,1439.5533,5.7980e-6
0.3020,2.0000e-3,3962.145,13175.767,1.28,5.30,1.7128,0.9848,1443.8150,5.4160e-6
0.3220,2.0000e-3,3985.857,13254.618,1.28,5.18,1.7123,0.9857,1447.9074,5.1875e-6
0.3420,2.0000e-3,3997.942,13294.804,1.28,5.07,1.7115,0.9844,1451.9673,5.0254e-6
0.3620,2.0000e-3,3955.170,13152.569,1.28,4.96,1.7102,0.9840,1456.0806,4.7278e-6
0.3820,2.0000e-3,3916.295,13023.296,1.27,4.87,1.7098,0.9827,1460.3507,5.3116e-6
0.4020,2.0000e-3,3891.317,12940.233,1.27,4.79,1.7104,0.9816,1464.8014,5.4676e-6
0.4220,2.0000e-3,3895.725,12954.893,1.27,4.68,1.7120,0.9762,1469.2271,5.5132e-6
0.4420,2.0000e-3,3888.104,12929.550,1.27,4.56,1.7135,0.9682,1473.5697,5.8488e-6
0.4620,2.0000e-3,3881.024,12906.004,1.27,4.45,1.7143,0.9661,1477.7745,5.7919e-6
0.4820,2.0000e-3,3890.427,12937.275,1.27,4.34,1.7121,0.9692,1481.8089,5.8037e-6
0.5020,2.0000e-3,3881.377,12907.177,1.27,4.25,1.7115,0.9720,1485.6394,5.7900e-6
0.5220,2.0000e-3,3904.866,12985.289,1.27,4.14,1.7120,0.9731,1489.3159,5.4706e-6
0.5420,2.0000e-3,3952.921,13145.091,1.29,4.04,1.7129,0.9730,1493.0335,5.4704e-6
0.5620,2.0000e-3,3973.310,13212.895,1.28,3.95,1.7122,0.9717,1496.6005,5.2252e-6
0.5820,2.0000e-3,3983.352,13246.286,1.28,3.86,1.7114,0.9724,1500.1744,4.7413e-6
0.6020,2.0000e-3,3933.690,13081.140,1.28,3.77,1.7100,0.9729,1503.7793,5.0951e-6
0.6220,2.0000e-3,3896.572,12957.707,1.27,3.71,1.7103,0.9736,1507.5701,5.1305e-6
0.6420,2.0000e-3,3876.448,12890.789,1.27,3.64,1.7105,0.9739,1511.5423,5.4965e-6
0.6620,2.0000e-3,3886.543,12924.358,1.27,3.56,1.7121,0.9674,1515.4616,5.8153e-6
0.6820,2.0000e-3,3873.907,12882.339,1.27,3.47,1.7141,0.9636,1519.3200,5.8009e-6
0.7020,2.0000e-3,3871.360,12873.869,1.27,3.38,1.7144,0.9644,1523.0465,5.5339e-6
0.7220,2.0000e-3,3873.190,12879.953,1.27,3.30,1.7122,0.9686,1526.6337,5.5197e-6
0.7420,2.0000e-3,3878.353,12897.123,1.27,3.22,1.7114,0.9714,1530.0557,5.7892e-6
0.7620,2.0000e-3,3905.192,12986.372,1.28,3.13,1.7126,0.9725,1533.4120,5.7381e-6
0.7820,2.0000e-3,3962.049,13175.446,1.28,3.05,1.7131,0.9735,1536.7682,5.3759e-6
0.8020,2.0000e-3,3973.912,13214.897,1.28,2.98,1.7124,0.9727,1539.9365,5.1069e-6
0.8220,2.0000e-3,3969.906,13201.574,1.28,2.90,1.7116,0.9752,1543.1259,4.8970e-6
0.8420,2.0000e-3,3921.614,13040.984,1.28,2.83,1.7101,0.9770,1546.3165,4.8457e-6
0.8620,2.0000e-3,3886.275,12923.466,1.27,2.78,1.7102,0.9772,1549.6888,5.4095e-6
0.8820,2.0000e-3,3873.848,12882.142,1.27,2.72,1.7113,0.9746,1553.1420,5.5966e-6
0.9020,2.0000e-3,3877.018,12892.682,1.27,2.65,1.7134,0.9655,1556.5182,5.5202e-6
